,0,1,2,3,4,5,6,7,8
0,,Macronutrients,FASAT,FAMS,FAPU,CHOLE,FIB,SUCS,PHYTAC
1,,,g,g,g,mg,g,g,mg
2,261,"Cheese, chedder",21.1,9.4,0.9,105.0,0.0,0.2,0.0
3,258,"Cheese, cream",21.9,9.8,1.3,110.0,0.0,0.0,0.0
4,259,"Cheese, mozarella",13.2,6.6,0.8,79.0,0.0,0.0,0.0
5,251,Ice cream,1.6,0.8,0.1,12.0,0.0,10.8,0.0
6,252,"Infant formula, Lactogen",11.7,5.4,0.4,25.0,0.0,12.0,0.0
7,253,"Milk, condensed, sweetened",5.3,2.6,0.2,33.0,0.0,41.6,0.0
8,257,"Milk, condensed, evaported, without vitamin A",4.6,2.3,0.2,29.0,0.0,10.0,0.0
9,260,"Milk powder, non-fat, without vitamin A",0.5,0.2,0.0,20.0,0.0,52.0,0.0
10,254,"Milk powder, full-cream",16.7,7.9,0.7,97.0,0.0,38.4,0.0
11,255,"Milk whole, 3.25% milk fat",1.9,0.8,0.2,10.0,0.0,5.3,0.0
12,256,"Yogurt, plain, whole milk",2.1,0.9,0.1,13.0,0.0,4.7,0.0
