,0,1,2,3,4,5,6,7,8,9,10,11
0,,Minerals,CA,P,MG,K,NA,FE,MFP_FE,ZN,CU,MN
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,261,"Cheese, chedder",721.0,512.0,28.0,98.0,621.0,0.7,0.0,3.1,0.0,0.0
3,258,"Cheese, cream",80.0,104.0,6.0,119.0,296.0,1.2,0.0,0.5,0.0,0.0
4,259,"Cheese, mozarella",505.0,354.0,20.0,76.0,627.0,0.4,0.0,2.9,0.0,0.0
5,251,Ice cream,124.0,99.0,12.0,151.0,59.0,0.1,0.0,0.4,0.0,0.0
6,252,"Infant formula, Lactogen",770.0,600.0,70.0,970.0,320.0,8.0,0.0,3.5,0.3,33.0
7,253,"Milk, condensed, sweetened",300.0,234.0,28.0,349.0,122.0,0.2,0.0,0.9,0.0,0.0
8,257,"Milk, condensed, evaported, without vitamin A",261.0,203.0,24.0,303.0,106.0,0.2,0.0,0.8,0.0,0.0
9,260,"Milk powder, non-fat, without vitamin A",1257.0,968.0,110.0,1794.0,535.0,0.3,0.0,4.1,0.0,0.0
10,254,"Milk powder, full-cream",851.0,681.0,81.0,1036.0,407.0,0.7,0.0,3.0,0.0,0.0
11,255,"Milk whole,3.25% milk fat",115.0,92.0,11.0,140.0,55.0,0.1,0.0,0.4,0.0,0.0
12,256,"Yogurt, plain, whole milk",121.0,95.0,12.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0
