,0,1,2,3,4,5,6,7,8
0,,Macronutrients,FASAT,FAMS,FAPU,CHOLE,FIB,SUCS,PHYTAC
1,,,g,,,mg,9,9,mg
2,1,Biscuit,2.1,6.5,1.8,0.0,2.7,0.4,180.0
3,2,Bread roll,0.6,1.2,0.7,0.0,2.8,0.1,30.0
4,3,"Bread, white",0.6,1.2,0.7,0.0,2.8,0.1,30.0
5,6,Cake,3.5,5.3,2.9,50.0,0.6,28.2,68.0
6,7,Cookie,5.4,11.8,2.7,51.0,0.5,22.0,116.0
7,8,Donut,5.4,11.8,2.7,51.0,0.5,22.0,116.0
8,9,"Infant cereal, Cerelac",0.5,0.2,0.2,5.0,0.7,0.2,290.0
9,33,Macaroni or spaghetti,0.2,0.1,0.4,0.0,2.8,0.4,288.0
10,10,"Maize, cracked, cooked",0.2,0.3,0.5,0.0,2.4,0.1,264.0
11,11,"Maize, dried, raw",0.5,0.9,1.6,0.0,7.3,0.3,800.0
12,12,"Maize, flour, dry",0.5,0.9,1.6,0.0,7.3,0.3,800.0
13,13,"Maize, green, cooked",0.5,0.9,1.4,0.0,6.4,3.4,71.0
14,14,"Maize, on the cob, immature",0.1,0.2,0.3,0.0,1.5,0.8,17.0
15,15,"Maize, yellow, flour",0.5,0.9,1.6,0.0,7.3,0.3,800.0
16,16,"Millet, bulrush",0.9,1.1,2.2,0.0,24.7,1.6,870.0
17,17,"Millet, finger, grain or flour",0.3,0.6,0.3,0.0,13.4,0.2,520.0
18,34,Mixed porridge flour (maize and oil),2.2,6.2,6.1,0.0,7.0,1.8,1037.2
