,0,1,2,3,4,5,6,7,8
0,,Macronutrients,FASAT,FAMS,FAPU,CHOLE,FIB,SUCS,PHYTAC
1,,,g,g,g,mg,g,g,mg
2,663,Bambara nut relish with coconut milk,7.5,0.7,1.0,0.0,2.9,0.2,130.1
3,32,Bhajia (chickpea flour fritters),0.68,1.3,2.6,0.0,16.3,3.1,628.0
4,664,Chick pea relish with coconut milk,7.2,0.5,0.5,0.0,4.9,0.6,181.8
5,653,Cow pea (dry) relish without oil,5.0,0.3,0.1,0.0,0.9,0.05,358.0
6,654,Cow pea (dry) relish with oil,5.2,0.3,0.3,0.0,3.5,2.00,264.3
7,651,Cow pea (fresh) relish without oil,0.1,0.0,0.1,0.0,4.0,0.8,208.8
8,652,Cow pea relish with coconut milk,1.3,0.1,0.2,0.0,3.5,2.3,335.3
9,657,Kidney bean relish without oil,2.2,0.10,0.2,0.0,4.8,0.7,352.0
10,656,Kidney bean relish with oil,5.8,0.4,0.3,0.0,3.6,0.3,385.6
11,655,Kidney bean relish with coconut milk,4.2,0.2,0.2,0.0,2.2,0.8,184.9
12,662,Mung bean (dry) relish with cocount milk,4.6,0.2,0.1,0.0,2.9,0.5,119.4
13,658,"Mung bean (dry, boiled)",0.0,0.0,0.1,0.0,2.4,0.6,108.7
14,659,"Pigeon pea (fresh, cooked)",4.2,0.4,0.3,0.0,4.4,0.0,318.4
15,660,Pigeon pea relish with coconut milk,6.3,0.3,0.2,0.0,3.8,0.3,211.3
16,661,Pigeon pea relish with oil,4.5,0.5,0.5,0.0,9.9,1.3,721
