,0,1,2,3,4,5,6,7,8
0,,Macronutrients,,ENERGY_KC,PROCNT,A_PROTEI,MFP_PROT,FAT,CHOCDF
1,,,,Kcal,g,g,g,g,g
2,603,Apple juice,South African food tables,53.0,0.1,0.0,0.0,0.0,13.3
3,604,Avocado juice,One recipe,104.5,0.6,0.0,0.0,5.0,15.9
4,601,Grape juice,South African food tables,69.9,0.1,0.0,0.0,0.1,18.1
5,610,Mixed fruit jam,Recipe website,261.0,0.4,0.0,0.0,0.0,69.3
6,602,Mixed fruit juice,One recipe,45.0,0.7,0.0,0.0,2.2,6.6
7,607,Papaya juice,One recipe,58.3,0.4,0.0,0.0,0.1,14.9
8,126,Passion juice,One recipe,110.1,0.3,0.0,0.0,0.0,28.4
9,606,Watermelon juice,One recipe,111.8,1.3,0.0,0.0,0.9,16.2
