,0,1,2,3,4,5,6,7,8,9,10,11
0,,Minerals,CA,P,MG,K,NA,FE,MFP_FE,ZN,CU,MN
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,534,Cake (home made),12.8,63.6,7.0,46.7,72.4,0.5,0.0,0.3,0.0,0.2
3,513,"Chapati, dry, Indian",8.0,54.0,11.0,53.5,1.0,0.6,0.0,0.4,0.1,0.3
4,512,Chapati with oil,9.9,71.3,16.6,70.6,1.3,0.7,0.0,0.4,0.9,0.4
5,532,Donut-African,7.6,54.3,11.0,53.8,1.1,0.6,0.0,0.4,0.1,0.3
6,525,Maize and kidney bean dish,7.5,88.3,38.7,166.1,74.9,1.5,0.0,0.7,0.1,0.3
7,523,Maize and sorgum ugali (stiff porridge),29.3,79.0,45.0,66.7,2.6,1.3,0.0,0.5,0.2,0.7
8,531, Maize porirdge with margarine and sugar,0.9,31.6,16.6,37.6,4.6,0.4,0.0,0.2,0.0,0.1
9,505,Maize porridge without sugar and milk,3.5,24.1,12.7,28.7,3.5,0.4,0.0,0.2,0.0,0.1
10,506,Maize porridge with sugar,3.7,24.4,12.7,29.0,3.7,0.4,0.0,0.2,0.0,0.1
11,502, Maize porridge with sugar and egg,43.2,99.9,18.2,98.8,55.9,0.7,0.0,0.6,0.0,0.1
12,507,Maize porridge with sugar and milk,61.2,70.4,18.2,99.0,31.2,0.4,0.0,0.4,0.0,0.1
13,519,Maize ugali (stff porridge),2.0,81.2,43.4,98.1,11.9,1.2,0.0,0.6,0.1,0.2
14,508,Millet prridge with sugar,27.7,28.6,2.7,41.1,1.3,0.3,0.0,0.1,0.1,0.6
15,509,Mix flour porridge with sugar,32.5,52.4,12.9,80.2,2.0,0.5,0.0,0.3,0.1,0.6
16,514,Pancake,20.2,106.4,16.7,96.6,155.2,1.0,0.0,0.7,0.1,0.4
17,543,Rice biriyani,22.9,92.9,19.2,179.6,346.3,0.7,0.4,0.8,0.1,0.3
18,516,Rice boiled without Oil,3.6,46.9,16.2,36.5,0.0,0.2,0.0,0.5,0.1,0.5
19,517,Rice boiled with Oil,4.1,47.8,18.6,41.7,0.0,0.3,0.0,0.5,0.1,0.5
