,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Amino acids,TRP,THR,ILE,LEU,LYS,MET,CYS,PHE,TYR,VAL,ARG,HIS
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,1006,"Coffee with milk, without sugar",18.9,61.6,82.4,133.8,107.6,34.1,12.9,66.2,65.9,91.3,49.2,0.6
3,1004,"Coffee without milk, with sugar,",0.0,1.0,2.0,5.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0
4,1005,Coffee with milk and sugar,18.9,61.6,82.4,133.8,107.6,34.1,12.9,66.2,65.9,91.3,49.2,0.6
5,1008,Groundnut cluster,166.4,573.5,594.9,1101.1,595.7,212.9,259.5,697.2,699.9,1955.1,441.4,657.5
6,1007,Halwa,29.9,64.4,75.8,138.6,60.3,21.2,30.6,95.4,62.1,90.1,204.7,48.4
7,"1003 Tea with milk, without sugar","1003 Tea with milk, without sugar",18.9,61.3,81.8,132.4,107.3,34.1,12.3,65.4,65.4,90.4,48.9,0.0
8,"1001 Tea without milk, with sugar","1001 Tea without milk, with sugar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1002 Tea with milk and sugar,1002 Tea with milk and sugar,18.9,61.3,81.8,132.4,107.3,34.1,12.3,65.4,65.4,90.4,48.9,0.0
