,0,1,2
0,607,Papaya juice,Sumo de papaia
1,126,Passion juice,Sumo de maracuja
2,605,Tamarind juice,Sumo de tamarino
3,606,Water melon juice,Sumo de melancia
4,F3,Vegetables,Vegetais
5,421,African egg plant,Beringela Africana
6,401,"Amaranth, raw","Amarantus, Cru"
7,424,"Bean, cluster","Feijao,agrupar"
8,425,"Bean,Fresh","Feijao, Frances"
9,431,"Cabbage,Chinese,raw","Repolho,Chines,Cru"
10,402,"Cabbage,cooked","Repolho, Cozido"
11,403,"Cabbage, green, white, raw","Repolho,Branco,Cru"
12,430,Carrot juice,Sumo de cenoura
13,404,"Carrot, raw","Cenoura,Crua"
14,409,Cassava leaf,Folha de mandioca
15,405,"Cauliflower, cooked without salt",Couve flor
16,406,"Cauliflower, raw","Couve flor, Crua"
17,427,"Chilli, green",Piri-piriVerde
18,410,Cowpea leaf,Folha de feijao nhemba
19,407,"Cucumber, with peel, raw",Pepino
20,408,"Eggplant,raw",Beringela
21,411,Green medium leaf,Folha meio verde
22,429,Green pepper (capsicum),Pimento
23,426,Hare lettuce,Hare (Launaea cornuta) alface
24,414,Lettuce,Alface
25,415,Mushroom,Cogumenlo
26,416,"Okra, raw",Quiabo
27,417,"Onion, raw",Cebola
28,418,"Pea, green, fresh","Ervilha,verde, fresca"
29,433,"Pepper dried or fresh,hot","Pimenta seca ou fresca,picante"
30,412,Pumpkin leaf,Folha de abobora
31,419,"Pumpkin, cooked",Abobora cozida
32,432,Salad green,Salada verde
33,420,"Spinach, cooked",Espinafre cozida
34,428,Sweet potato leaf,Folhas de batata doce cozidas
35,413,Taro leaf,Folha de taro
36,422,"Tomato, green","Tomate, verde"
37,423,"Tomato, ripe","Tomate, maduro"
