,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,Amino acids,Amino acids,TRP,THR,ILE,LEU,LYS,MET,CYS,PHE,TYR,VAL,ARG,HIS
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,261,Cheese.chedder,0.3,0.9,1.5,2.4,2.1,0.7,0.1,1.3,1.2,1.7,0.9,0.9
3,258,"Cheese, cream",0.1,0.3,0.4,0.7,0.7,0.2,0.1,0.4,0.4,0.4,0.3,0.3
4,259,"Cheese, mozarella",0.5,1.0,1.1,1.8,1.0,0.5,0.1,1.0,1.0,1.3,0.5,0.5
5,251,Ice cream,50.0,161.0,215.0,348.0,282.0,90.0,32.0,172.0,172.0,238.0,129.0,96.0
6,252,"Infant formula, Lactogen",311.0 1006.0,311.0 1006.0,1343.0,2174.0,1762.0,560.0,203.0,1073.0,1073.0,1485.0,803.0,601.0
7,253,"Milk, condensed, sweetened",110.0,353.0,474.0,767.0,621.0,197.0,72.0,378.0,378.0,524.0,284.0,213.0
8,257,"Milk, condensed, evaported, without vitamin A96.0","Milk, condensed, evaported, without vitamin A96.0",307.0,412.0,667.0,540.0,171.0,63.0,329.0,329.0,456.0,247.0,185.0
9,260,"Milk powder,non-fat, without vitamin A",510.0 1632.0 2188.0,510.0 1632.0 2188.0,510.0 1632.0 2188.0,3542.0,2868.0,907.0,334.0,1746.0,1746.0,2420.0,1309.0 981.0,1309.0 981.0
10,254,"Milk powder, full-cream",340.0 1103.0 1473.0,340.0 1103.0 1473.0,340.0 1103.0 1473.0,2383.0,1931.0,614.0,222.0,1177.0,1177.0,1628.0,881.0,659.0
11,255,"Milk whole,3.25% milk fat",75.0,143.0,165.0,265.0,140.0,75.0,17.0,147.0,152.0,192.0,75.0,75.0
12,"256 Yogurt, plain, whole milk","256 Yogurt, plain, whole milk",61.0,319.0,426.0,760.0,660.0,215.0,67.0,401.0,379.0,596.0,240.0,193.0
