,0,1,2,3,4,5,6,7,8,9,10,11
0,Minerals,Minerals,CA,P,MG,K,NA,FE,MFP_FE,ZN,CU,MN
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,552,Beef relish with coconut milk,1.9,85.6,12.5,186.8,100.1,0.8,0.7,1.7,0.1,0.1
3,578,Beef relish without oil,5.8,104.3,14.6,225.7,28.0,0.9,0.9,2.1,0.1,0.0
4,551,Beef relish with oil,5.7,75.5,10.7,170.8,19.8,0.6,0.5,1.4,0.4,0.4
5,577,"Beef, fried",15.3,205.0,26.7,396.7,828.6,1.9,1.7,4.2,0.1,0.1
6,576,"Beef, ground, relish",4.6,106.4,15.6,251.5,107.1,1.0,0.9,2.1,0.1,0.0
7,574,"Chicken, boiled or roasted",13.0,180.0,20.0,182.0,73.0,1.4,1.4,1.8,0.1,0.0
8,554,Chicken relish without oil,13.9,158.5,19.6,204.2,63.0,1.2,1.2,1.5,0.1,0.1
9,573,Chicken relish with coconut milk,6.9,55.2,10.8,146.9,249.7,0.7,0.3,0.5,0.1,0.2
10,556,Chicken relish with oil,7.3,54.2,10.4,155.6,20.5,0.5,0.3,0.5,0.1,0.1
11,207,"Chicken, fried",9.6,126.0,14.0,127.1,567.3,1.0,1.0,1.3,0.1,0.0
12,571,Egg boiled,47.3,172.0,10.0,126.0,124.0,1.2,0.0,1.1,0.0,0.0
13,561,"Egg, fried",47.3,160.5,9.4,117.7,632.1,1.1,0.0,1.0,0.0,0.0
14,565,"Fish, fresh, stew",3.6,27.4,9.5,105.3,14.0,0.3,0.1,0.1,0.0,0.0
15,566,Fish relish without oil,59.9,111.7,15.7,185.2,26.6,0.3,0.2,0.4,0.0,0.1
16,567,Fish relish with coconut milk,272.7,254.3,31.5,273.2,58.8,0.9,0.4,1.1,0.2,0.6
17,564,Fish relish with oil,500.0,406.1,46.3,374.5,96.6,0.9,0.8,1.6,0.2,0.7
18,569,"Fish, fried",10.8,291.6,26.4,402.0,48.0,0.4,0.4,0.6,0.0,0.0
19,563,"Fish, fried, relish",6.5,113.2,13.2,203.0,19.4,0.4,0.2,0.3,0.0,0.1
20,579,Liver relish,6.5,228.2,12.9,156.4,43.1,3.8,3.8,3.4,2.5,0.3
21,580,"Liver, fried",6.0,485.0,22.0,351.0,77.0,6.1,6.1,5.2,14.6,6.3
22,570,Meat samosa,7.0,101.0,16.0,145.0,17.0,1.0,0.5,1.5,0.1,0.3
23,572,"Meat, barbecued",3.0,122.0,14.0,214.0,33.0,1.1,1.1,2.6,0.1,0.0
24,562,"Omelet, spanish",33.8,113.0,8.7,120.1,423.2,0.8,0.0,0.7,0.0,0.0
25,575,"Omelet, spanish with potato",22.1,83.9,15.1,224.7,50.1,0.7,0.0,0.5,0.1,0.1
26,558,Small dried fish relish with coconut milk,235.8,182.0,23.5,187.8,42.4,0.5,0.3,0.7,0.1,0.3
27,560,Small dried fish relish with okra,233.9,263.6,41.5,382.3,58.9,1.6,0.4,1.3,0.3,1.0
28,557,Small dried fish with tomatoes and oil,1139.1,884.0,100.5,771.6,213.0,1.9,1.6,3.5,0.3,1.4
29,559,"Small dried fish, fried",1700.4,1300.0,140.0,953.1,656.2,2.5,2.5,5.2,0.5,2.1
