,0,1,2
0,,Foods-names in English,Nomes de Alimetos em Portugues
1,A1,Cereal and Cereal Products,Cereais e produtos a base de cereais
2,1,Biscuit,Bolacha
3,2,Bread roll,Paozinho
4,3,"Bread, white",Pao branco
5,6,Cake,Bolo
6,7,Cookie,Bolinho
7,8,Donuts,Argolas
8,9,"Infant cereal, Cerelac","Cereal infantil, Cerelac"
9,33,Macaroni or spaghetti,Macarrao ou esparguete
10,10,Maize.cracked.cooked,"Milhoseco,cozido"
11,11,"Maize, dried, raw","Milho, seco, cru"
12,12,"Maize flour, dry","Milho, farinha, seco"
13,13,"Maize green, cooked","Milho, verde, cozido"
14,14,"Maize, on the cob, immature","Milho, na espiga, imaturo"
15,15,"Maize, yellow, flour","Milho, amarelo, farinha"
16,16,"Millet, bulrush","Milho miudo, Junco"
17,17,"Millet, finger, grain or flour","Milho miudo, dedo, grao ou farinha"
18,34,Mixed porridge flour (maize and oil),Farinha de papa misturada (farinha and oleo)
19,19,Mixed porridge flour (no maize),Farinha de papa misturada (sem milho
20,18,Mixed porridge flour (maize),Farinha de papa misturada (com milho)
21,20,"Porridge, fermented","Papa, fermentada"
22,21,"Rice, fried and boiled","Arroz,refogado and cozido"
23,22,"Rice, grain or flour, local","Arroz, grap ou farinha, local"
24,23,"Rice, raw","Arroz,cru"
25,35,Semolina,Semolina
26,24,Sorghum,Mapira
27,26,"Sorghum, flour","Mapira, Farinha"
28,27,"Vermicelli, uncooked","Aletria, nao cozida"
29,28,"Wheat, dough, deep fried","Trigo, Farinha amassada, Frito"
30,29,Wheat flour,"Trigo, Farinha"
31,30,"Wheat flour, 72% extract","Trigo, Farinha,72% Extratcto"
32,31,"Wheat, flour, maida","Trigo, Farinha,-Branca"
33,A2,Cereal-based local dishes,Derivados de Cereais
34,534,Cake (home made),Bolo (caseiro)
35,513,Chapati (dry),Apa (seca)
36,512,Chapati with oil,Apa com oleo
37,532,Donut- African,Argola Africana frita
