,0,1,2,3,4,5,6,7,8,9,10,11
0,,Minerals,CA,P,MG,K,NA,FE,MFP_FE,ZN,CU,MN
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,352,"Banana, cooked",2.0,28.0,32.0,465.0,5.0,0.6,0.0,0.1,0.1,0.2
3,365,"Breadfruit, raw",17.0,30.0,25.0,490.0,2.0,0.5,0.0,0.1,0.1,0.1
4,362,"Cassava, dried",46.0,168.0,24.0,583.0,5.0,1.9,0.0,0.7,0.1,0.3
5,359,"Cassava, dried, flour",46.0,168.0,24.0,583.0,5.0,1.9,0.0,0.7,0.1,0.3
6,358,"Cassava, raw",16.0,27.0,21.0,271.0,14.0,0.3,0.0,0.3,0.1,0.1
7,364,"Cassava, spicy crisps or chips",42.0,154.0,22.0,535.0,4.0,1.8,0.0,0.7,0.1,0.2
8,367,"Edible starch, tapioca or corn",2.0,13.0,3.0,3.0,9.0,0.5,0.0,0.1,0.1,0.1
9,354,"Potato, crisps, plain, salted",19.0,93.0,34.0,732.0,216.0,0.8,0.0,0.4,0.1,0.2
10,353,"Potato,English,cooked",5.0,50.0,25.0,391.0,5.0,0.4,0.0,0.3,0.2,0.2
11,355,"Potato, raw, with skin",30.0,38.0,23.0,413.0,10.0,3.2,0.0,0.4,0.4,0.6
12,357,"Squash, fresh-AP",22.0,31.0,19.0,154.0,1.0,0.3,0.0,0.3,0.1,0.2
13,366,"Squash, fresh-EP",27.0,39.0,24.0,192.0,1.0,0.4,0.0,0.4,0.1,0.2
14,360,"Sweet potato, fresh-AP",20.0,40.0,14.0,251.0,7.0,0.4,0.0,0.2,0.2,4.0
15,361,"Sweet potato, fresh-EP",28.0,55.0,20.0,348.0,10.0,0.5,0.0,0.3,0.2,0.6
16,369,"Sweet potato, orange",28.0,55.0,20.0,348.0,10.0,0.5,0.0,0.3,0.21,0.56
17,356,"Taro, raw",43.0,84.0,33.0,591.0,11.0,0.1,0.0,0.2,0.2,0.4
18,368,"Yam, raw",8.0,39.0,26.0,303.0,3.0,0.8,0.0,0.5,0.17,0.24
