,0,1,2,3,4,5,6,7,8
0,,Macronutrients,,ENERGY_KC,PROCNT,A_PROTEI,MFP_PROT,FAT,CHOCDF
1,,,,Kcal,g,g,g,g,g
2,530,Rice bread,Three recipes,239.1,2.2,0.0,0.0,7.5,41.1
3,524,Rice bun,Two recipes,416.2,4.7,0.0,0.0,11.1,73.7
4,515,Rice and meat pillau,Three recipes,177.0,7.1,5.2,5.2,5.6,23.6
5,544,Rice and mung dish with coconut milk,Two recipes,262.8,5.0,0.0,0.0,11.4,36.2
6,545,Rice and mung dish no coconut milk,Two recipes,124.1,3.3,0.0,0.0,0.2,26.7
7,533,Rice poridge with coconut no sugar,One recipe,152.9,2.0,0.0,0.0,8.2,18.5
8,528,Rice porridge with sugar,One recipe,94.6,0.6,0.0,0.0,0.1,23.0
9,521,Rice ugali (stiff porridge),One recipe,149.0,2.7,0.0,0.0,0.2,32.8
10,518,Rice with coconut milk,Six recipes,170.0,2.9,0.0,0.0,1.5,35.5
11,540,Rice with ground meat,One recipe,288.4,8.5,4.4,4.4,14.7,30.7
12,522,Sorgum and millet ugali (stiff porridge),One recipe,112.1,3.4,0.0,0.0,0.9,24.7
13,511,Sorgum porridge with sugar,One recipe,91.0,1.0,0.0,0.0,0.3,22.0
14,527,Vermicelli - cooked,One recipe,209.0,6.7,0.0,0.0,2.3,39.6
15,535,Vermicelli with coconut milk and sugar,One recipe,227.6,7.0,0.0,0.0,3.6,41.5
16,536,Vermicell with oil and sugar,One recipe,228.2,6.7,0.0,0.0,3.7,41.6
17,537,Vermicelli with coconut milk and salt,One recipe,260.4,7.7,0.0,0.0,6.2,43.3
18,529,"Wheat fritter, sweet",One recipe,318.0,1.9,0.0,0.0,14.2,46.7
19,542,Wheat porridge,One recipe,91.9,1.4,0.0,0.0,0.2,22.2
