,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Vitamins,VITA,A_VITA,VITD,VITE,VITC,THIA,RIBF,NIA,VIT B6,FOL,VIT B12 PAN,VIT B12 PAN
1,,,u g RE,gRE,ug,ug,mg,mg,mg,mg,mg,g,g,mg
2,"1006 Coffee with milk, without sugar","1006 Coffee with milk, without sugar",22.6,22.6,0.0,0.0,0.4,0.0,0.1,0.0,0.0,2.4,0.2,0.1
3,1004," Coffee without milk, with sugar,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1005,Coffee with milk and sugar,22.6,22.6,0.0,0.0,0.4,0.0,0.1,0.0,0.0,2.4,0.2,0.1
5,1008Groundnut cluster,1008Groundnut cluster,0.0,0.0,0.0,5.6,0.0,0.2,0.06,9.03,0.2,80.6,0.0,0.9
6,1007 Halwa,1007 Halwa,246.7,246.7,0.5,2.7,0.1,0.0,0.1,0.3,0.0,5.0,0.0,0.1
7,"1003 Tea with milk, without sugar","1003 Tea with milk, without sugar",22.6,22.6,0.0,0.0,0.4,0.0,0.1,0.0,0.0,2.4,0.2,0.1
8,"1001 Tea without milk, with sugar","1001 Tea without milk, with sugar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1002 Tea with milk and sugar,1002 Tea with milk and sugar,22.6,22.6,0.0,0.0,0.4,0.0,0.1,0.0,0.0,2.4,0.2,0.1
