,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Vitamins,VITA,A_VITA,VITD,VITE,VITC,THIA,RIBF,NIA,VIT B6,FOL,VIT B12,PANT
1,,,u gRE,u g RE, g,g,mg,mg,mg,mg,mg,u g RE,u g RE,mg
2,868,Fish broth with oil,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,3.0,0.2,0.1
3,870,Green pea broth without oil,12.0,0.0,0.0,0.0,3.0,0.1,0.0,0.4,0.0,13.0,0.0,0.0
4,880,Green pea broth with coconut milk,12.4,0.0,0.0,0.1,3.0,0.1,0.0,0.3,0.0,10.5,0.0,0.1
5,871,Green pea broth with oil,12.0,0.0,0.0,0.0,3.0,0.1,0.0,0.4,0.0,13.0,0.0,0.0
6,882,Ground beef relish broth,4.2,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,1.2,0.1,0.0
7,873,Kidney bean broth without oil,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,29.0,0.0,0.1
8,872,Kidney bean broth with coconut milk,7.0,0.0,0.0,0.0,3.0,0.1,0.0,0.3,0.1,33.0,0.0,0.1
9,874,Kidney bean broth with oil,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,29.0,0.0,0.1
10,883,Liver relish broth,0.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.01,3.60,0.00,0.0
11,878,Pumpkin leaf broth without oil,61.0,0.0,0.0,0.0,4.0,0.1,0.1,0.4,0.2,13.0,0.0,0.3
12,877,Pumpkin leaf broth with oil,61.0,0.0,0.0,2.0,4.0,0.1,0.1,0.4,0.2,13.0,0.0,0.3
13,879,Small dried fish broth with oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,3.0,1.2,0.2
14,851,Spinach broth without oil,89.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.0,17.0,0.0,0.0
15,852,Spinach broth with oil,89.0,0.0,0.0,1.0,3.0,0.0,0.0,0.1,0.0,17.0,0.0,0.0
