,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Vitamins,VITA,A_VITA,VITD,VITE,VITC,THIA,RIBF,NIA,VIT B6,FOL,VIT B12,PANT
1,,,u g RE u g RE,u g RE u g RE,ug,ug,mg,mg,mg,mg,mg,g,g,mg
2,113,"Mango, unripe",10.0,0.0,0.0,1.0,43.0,0.1,0.1,0.6,0.1,5.0,0.0,0.2
3,108,"Orange juice, concentrated, unsweetened",8.0,0.0,0.0,0.0,53.0,0.1,0.0,0.3,0.1,30.0,0.0,0.3
4,114,"Orange, raw-AP",8.0,0.0,0.0,0.0,53.0,0.1,0.0,0.3,0.1,30.0,0.0,0.3
5,115,"Papaya, ripe",135.0,0.0,0.0,1.0,62.0,0.0,0.0,0.3,0.0,38.0,0.0,0.2
6,116,"Papaya, unripe",135.0,0.0,0.0,1.0,62.0,0.0,0.0,0.3,0.0,38.0,0.0,0.2
7,117,"Passion, fruit",54.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,0.2
8,127,Peach,49.0,0.0,0.0,1.0,6.0,0.0,0.0,0.9,0.0,3.0,0.0,0.2
9,118,"Pears, raw",1.0,0.0,0.0,0.1,4.2,0.0,0.0,0.2,0.0,7.0,0.0,0.0
10,120,Pineapple juice,2.0,0.0,0.0,0.0,15.0,0.1,0.0,0.4,0.1,11.0,0.0,0.2
11,119,"Pineapple, raw, all variety",3.0,0.0,0.0,0.0,36.2,0.1,0.0,0.5,0.1,15.0,0.0,0.2
12,121,"Plums, raw",5.0,0.0,0.0,1.0,9.5,0.0,0.0,0.4,0.1,5.0,0.0,0.0
13,128,Raspberry,16.0,0.0,0.0,1.0,21.0,0.0,0.0,0.4,0.1,34.0,0.0,0.2
14,132,"Soursop, raw",0.0,0.0,0.0,0.1,20.6,0.1,0.1,0.9,0.1,14.0,0.0,0.3
15,122,Tamarind,1.0,0.0,0.0,1.0,3.0,0.1,0.1,0.7,0.2,3.0,0.0,0.1
16,123,"Tamarind, fruit, fresh",5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.1,0.1,3.0,0.0,0.1
17,124,"Tangerines, raw",34.0,0.0,0.0,0.2,26.7,0.1,0.0,0.4,0.1,16.0,0.0,0.2
18,125,"Watermelon, raw",28.0,0.0,0.0,0.0,8.1,0.0,0.0,0.2,0.0,3.0,0.0,0.2
