,0,1,2,3,4,5,6,7,8
0,,Macronutrients,FASAT,FAMS,FAPU,CHOLE,FIB,SUCS,PHYTA
1,,,g,g,g,mg,g,g,mg
2,755,Cabbage relish with oil,1.8,0.1,0.1,0.0,1.4,0.6,5.2
3,754,"Cabbage, onion salad",0.1,0.0,0.2,0.0,2.2,0.3,0.3
4,756,Cassava leaves relish with groundnuts,0.9,3.3,2.2,0.0,2.0,0.8,263.7
5,757,Cassava leaves relish with coconut milk,4.0,0.2,0.1,0.0,1.6,0.0,70.0
6,759,Cow pea leaf relish with coconut milk,5.2,0.3,0.1,0.1,1.9,0.0,77.5
7,779,Cow pea leaf relish with groundnuts,0.5,2.0,1.4,0.0,1.6,0.4,168.4
8,784,Egg plant relish,2.0,0.6,1.7,0.0,2.2,1.7,16.5
9,763,"Green leaf, medium, relish with coconut milk",8.0,0.5,0.1,0.0,4.1,0.0,121.5
10,762,"Green leaf, medium relish with groundnuts",0.1,0.3,0.2,0.0,0.8,0.0,27.8
11,760,"Green leaf, medium, relish without oil",0.0,0.0,0.0,0.0,0.7,0.0,7.0
12,761,"Green leaf, medium, relish with oil",7.9,0.5,0.1,0.0,0.9,0.0,22.2
13,766,Green peas relish without oil,0.0,0.0,0.1,0.0,4.1,3.2,20.9
14,767,Green peas relish with oil,2.0,0.2,0.1,0.0,3.9,3.2,19.8
15,778,Green peas relish with oil and coconut milk,6.7,0.4,0.3,0.0,4.6,2.4,79.1
16,782,Green peas relish with coconut milk,5.7,0.3,0.2,0.0,5.1,3.0,69.8
17,786,Hare lettuce (mchunga),14.8,1.1,0.4,0,0.9,0.3,14.7
18,783,Okra relish without oil,0.1,0.0,0.1,0.1,1.9,0.1,39.7
19,775,Okra relish with oil,5.6,0.4,0.2,0.0,1.3,0.5,24.2
