,0,1,2,3,4,5,6,7,8,9,10,11
0,,Minerals,CA,P,MG,K,NA,FE,MFP_FE,ZN,CU,MN
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,463,"Salt, iodized",45.0,0.0,2.0,8.0,38724.0,0.1,0.0,0.0,0.0,0.0
3,464,"Salt, non-iodized",45.0,0.0,2.0,8.0,38724.0,0.1,0.0,0.0,0.0,0.0
4,474,Soy sauce,20.0,130.0,40.0,212.0,5586.0,2.4,0.0,0.4,0.1,0.5
5,475,"Soybean milk, dried",525.0,485.0,515.0,605.0,35.0,27.0,0.0,4.0,1.0,3.1
6,465,Sugar,1.0,2.0,0.0,2.0,1.0,0.1,0.0,0.0,0.0,0.0
7,466,Sugarcane,6.0,2.0,2.0,24.0,3.0,0.1,0.0,0.0,0.0,0.0
8,467,Sugarcane juice,13.0,3.0,4.0,52.0,6.0,0.3,0.0,0.0,0.1,0.1
9,468,Tea leaves,2.0,1.0,2.0,20.0,3.0,0.0,0.0,0.0,0.0,0.2
10,469,Termite,32.0,184.0,17.0,361.0,1294.0,1.3,1.3,2.5,0.1,0.1
11,489,Tomato juice,5.0,1.0,11.0,235.0,26.0,0.9,0.0,0.7,0.6,0.2
12,470,Tomato ketchup,456.0,28.0,33.0,335.0,387250.0,1.6,0.0,0.1,0.4,0.1
13,478,Tomato paste,15.0,72.0,33.0,666.0,27.0,1.5,0.0,0.3,0.2,0.3
14,480,"Vinegar, wine",8.0,14.0,10.0,89.0,8.0,0.4,0.0,0.1,0.0,0.2
