,0,1,2
0,Name,Retinol,-carotene
1,01.Rice,NA,NA
2,02. Wheat flour,NA,NA
3,03. Lentil,NA,33.984
4,04. Potato,NA,27.15
5,Onion,NA,22.776
6,06.,NA,3945.956
7,07. Bean,NA,202.592
8,08.Brinjal,NA,45.438
9,09. Green Chili,NA,114.828
10,10. Banana,NA,21.442
11,11. Jackfruit,NA,28.178
12,12.Mango,NA,299.543
13,13. Tomato,NA,103.853
14,14.Pangas fish,5.143,NA
15,15. Rohu fish,3.193,NA
16,16. Tilapia fish,2.033,NA
17,17. Chicken breast,25.152  1.5,NA
18,18. Chicken leg,22.802  1.4,NA
19,19.Egg,165.2461.1,NA
20,20.Milk,30.177 0.2,NA
