,0,1,2,3,4,5,6,7,8,9,10,11
0,,Minerals,CA,P,MG,K,NA,FE,MFP_FE,ZN,CU,MN
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,1102,Butter refined-ghee,8.0,8.0,1.0,9.0,273.0,0.1,0.1,0.0,0.0,0.0
3,1101,Butter with salt,17.0,24.0,2.0,24.0,576.0,0.0,0.0,0.1,0.0,0.0
4,1105,Coconut cream,11.0,122.0,28.0,325.0,4.0,2.3,0.0,1.0,0.4,1.3
5,1114,"Coconut meat, raw",14.0,113.0,32.0,356.0,20.0,2.4,0.0,1.1,0.4,1.5
6,1104,Coconut milk and water,4.0,34.0,10.0,107.0,6.0,0.7,0.0,0.3,0.1,0.5
7,1103,Coconut oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1115,Coconut water,24.0,20.0,25.0,250.0,105.0,0.3,0.0,0.1,0.0,0.1
9,1107,Margarine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1108,Palm oil,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1109,Sesame oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1110,Vegetable fat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1111,"Vegetable fat, Cowboy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1112,"Vegetable fat, Kimbo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1113,Vegetable oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
