,0,1,2,3,4,5,6,7,8,9,10,11
0,,Minerals,CA,P,MG,K,NA,FE,MFP_FE,ZN,CU,MN
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,603,Apple juice,2.0,7.0,5.0,90.0,2.0,0.5,0.0,0.2,0.0,0.2
3,604,Avocado juice,3.7,13.6,12.6,194.5,3.4,0.3,0.0,0.1,0.1,0.1
4,601,Grape juice,2.5,2.6,1.7,35.9,0.1,0.1,0.0,0.0,0.0,0.0
5,610,Mixed fruit jam,24.0,16.0,6.0,85.0,15.0,1.0,0.0,0.2,0.2,0.1
6,602,Mixed fruit juice,16.6,11.2,10.4,190.1,1.9,0.2,0.0,0.1,0.1,0.0
7,607,Papaya juice,16.1,3.5,6.7,172,2.1,0.1,0.0,0.1,0.0,0.0
8,126,Passion juice,2.2,5.3,2.8,79.3,0.2,0.1,0.0,0.0,0.0,0.0
9,606,Watermelon juice,18.0,20.2,24.7,260.4,4.5,0.4,0.0,0.2,0.1,0.1
