,0,1,2,3,4,5,6,7,8
0,,,,,,Huckleberry,,,
1,,,,Kpem,,soup and,,Okra,Okra
2,,Keleng,Meat,(cassava,,pumpkin,Fish,pod,leaves
3,,kelengc,stewe,leaves)a,Sangaa,leavesa,stewc,soupa,soupa
4,Number of recipes,16,14,13,11,9,9,7,7
5,collected,,,,,,,,
6,Energy (kcal),152,186,153,244,134,188,153,128
7,Energy (kJ),637,780,643,"1,021",560,788,640,534
8,Water (g),78.7,76.8,84.9,64.8,83.0,75.1,75.5,82.3
9,Protein (g),5.7,1.1,3.0,3.0,0.9,2.1,5.4,3.8
10,Carbohydrates (g),3.2,1.7,2.3,31.1,1.1,2.8,4.6,2.3
11,Fat (g,13.9,20.0,15.5,12.1,14.5,19.4,13.5,12.2
12,Saturated fat (g),4.7,9.3,6.6,6.0,7.1,8.3,4.7,4.4
13,Monounsaturated,5.8,7.6,6.0,4.5,5.3,7.6,5.7,5.0
14,fatg),,,,,,,,
15,Polyunsaturated,2.7,2.3,2.1,1.1,1.4,2.6,2.5,2.2
16,fatg,,,,,,,,
17,Omega-3 fatty,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0
18,acid (g),,,,,,,,
19,Omega-6 fatty,2.5,2.2,2.0,1.1,1.3,2.6,2.5,2.1
20,acid (g),,,,,,,,
21,Cholesterol (mg,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Total dietary,1.4,0.7,0.9,2.8,0.3,1.2,2.3,1.0
23,fiber (g),,,,,,,,
24,Thiamin (mg),0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.1
25,Riboflavin (mg),0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1
26,Niacin (mg),1.6,0.5,0.9,0.2,0.2,1.0,1.8,1.2
27,Vitamin B-6 (mg,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1
28,Total folate (g),59.4,13.3,55.0,8.6,32.9,25.8,60.1,44.6
29,Vitamin C (mg),12.8,3.0,16.5,2.6,13.1,4.1,9.0,9.4
30,Vitamin A (g,73.1,0.7,101,23.1,80.1,1.2,7.3,55.3
31,retinol equivalent),,,,,,,,
32,Vitamin K (g),195,3.7,269,1.0,214,5.3,21.7,148
33,Calcium (mg),60.4,7.2,69.1,15.8,50.5,13.9,103,45.1
34,Iron (mg),1.1,0.2,1.0,1.2,0.6,0.4,0.9,0.8
35,Zinc (mg),0.6,0.2,0.4,0.1,0.2,0.3,0.7,0.4
36,Magnesium (mg),39.5,8.3,32.9,23.5,18.2,16.8,43.1,29.3
37,Manganese (mg),0.5,0.1,0.4,0.1,0.2,0.2,0.6,0.3
38,Selenium (g),1.2,0.3,0.8,0.2,0.3,0.6,1.1,0.9
39,Phosphorus (mg),88.2,18.4,51.3,63.0,18.2,35.5,114,59.5
40,Potassium (mg),298,70.0,269,167,171,113,228,209
41,Sodium (mg),32.6,4.3,26.1,150,17.5,5.3,20.6,21.3
