,0,1,2,3,4,5,6,7,8
0,,Macronutrients,FASAT,FAMS,FAPU,CHOLE,FIB,SUCS,PHYTAC
1,,,g,g,g,mg,g,g,mg
2,129,"Apples, raw, with skin",0.0,0.0,0.1,0.0,2.4,10.4,55.0
3,101,"Avocado, raw, all common variety",2.1,9.8,1.8,0.0,6.7,0.7,0.0
4,102,"Banana, ripe",0.1,0.0,0.1,0.0,2.6,12.2,0.0
5,103,"Baobab, pulp",0.4,0.1,0.4,0.0,5.1,0.6,0.0
6,365,"Breadfruit, raw",0.0,0.0,0.1,0.0,4.9,11.0,0.0
7,131,"Custard-apple(bullock's heart), raw",0.0,0.1,0.1,0.0,2.4,9.9,20.0
8,133,"Date, red, dried",0.2,0.0,0.1,0.0,3.2,0.0,0.0
9,134,"Date, yellow",0.1,0.0,0.1,0.0,3.8,4.7,89.0
10,130,Durian,0.0,0.0,0.0,0.0,3.8,8.1,0.0
11,104,Grape,0.1,0.0,0.1,0.0,2.5,3.1,59.0
12,135,Grapefruit,0.0,0.0,0.0,0.0,1.1,7.3,0.0
13,105,"Grapes, pale green",0.1,0.0,0.1,0.0,2.7,3.3,63.0
14,106,"Guavas, common, raw",0.3,0.1,0.4,0.0,5.4,8.9,0.0
15,107,"Jackfruit, raw",0.1,0.0,0.1,0.0,1.6,6.5,0.0
16,109,"Lemon, raw, without peel",0.0,0.0,0.1,0.0,2.8,0.3,0.0
17,110,"Limes, raw",0.0,0.0,0.1,0.0,2.8,1.7,0.0
18,111,Mango juice,0.0,0.0,0.0,0.0,0.8,11.0,8.0
19,112,"Mango, ripe, fresh-EP",0.1,0.1,0.1,0.0,1.8,9.9,20.0
20,113,"Mango, unripe",0.1,0.1,0.1,0.0,1.8,4.9,20.0
