,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Amino avids,TRP,THR,ILE,LEU,LYS,MET,CYS,PHE,TYR,VAL,ARG,HIS
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,765,Okra relish with coconut milk,13.0,41.0,40.0,65.0,51.0,15.0,16.0,43.0,28.0,52.0,92.0,22.0
3,781,"Okra, fried",10.8,38.8,34.9,54.9,45.9,11.3,10.3,33.5,22.4,43.0,53.1,17.5
4,780,Sweet potato leaf relish with coconut milk,43.6,136.6,135.0,245.8,162.4,61.2,44.6,165.6,102.8,190.0,319.2,70.0
5,777,Potato leaf relish with milk,51.3,145.1,130.6,236.6,183.6,48.8,39.8,160.7,87.5,16.3,264.9,75.9
6,764,Potato leaf relish with oil,33.5,79.1,189.1,318.2,359.2,115.4,42.6,153.1,132.5,51.3,232.4,115.2
7,772, Potato samosa,39.0,88.0,106.0,151.0,157.0,39.0,39.0,111.0,92.0,133.0,158.0,57.0
8,769,Pumpkin leaf relish without oil,11.8,36.4,31.8,47.1,42.8,10.0,12.9,33.5,22.4,43.0,53.1,17.5
9,768,Pumpkin leaf relish with oil,11.2,34.4,33.1,55.6,42.5,13.5,9.0,37.6,24.3,41.4,44.6,16.2
10,770,Spinach relish with groundnut and oil,9.3,19.8,31.0,32.0,40.4,7.1,18.3,23.9,39.7,27.3,49.2,14.3
11,752,Spinach relish without oil,23.0,113.0,155.0,188.0,150.0,64.0,53.0,173.0,113.0,201.0,307.0,82.0
12,753,Spinach relish with oil,18.4,94.0,109.6,302.7,106.0,53.0,55.9,138.3,90.7,144.6,164.6,80.7
13,771,Spinach relish with sesame seeds,45.0,134.3,31.1,137.4,104.5,36.9,35.6,91.5,61.3,106.5,260.0,66.2
14,785,Tomato relish,11.0,28.0,31.0,40.0,45.0,9.0,6.6,29.0,14.6,27.0,65.0,17.0
