,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Vitamins,VITA,A_VITA,VITD,VITE,VITC,THIA,RIBF,NIA,VIT B6,FOL,VIT B12 PANT,VIT B12 PANT
1,,, g RE, g RE,ug,g,mg,mg,mg,mg,mg,g,ug,mg
2,451,"Beer, commercial",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,6.0,0.0,0.1
3,452,"Beer, local, grain",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,6.0,0.0,0.1
4,453,"Beer, local, non-specific",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,6.0,0.0,0.1
5,454,"Blackcurrant, syrup, ribena",29.0,0.0,0.0,6.0,34.0,0.1,0.1,0.6,0.3,17.0,0.0,0.3
6,455,"Candy, choclate",0.0,0.0,0.0,0.3,0.0,0.1,0.1,0.4,0.0,13.0,0.0,0.1
7,458,"Carbonated, beverage, coca cola",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,471,"Chili powder, red",4161.0,0.0,0.0,1.0,76.0,0.3,0.9,8.7,1.9,88.0,0.0,0.4
9,481,Chili sauce,31.2,0.0,0.0,0.1,14.6,0.0,0.0,0.3,0.0,7.1,0.0,0.1
10,160,"Coconut immature, meat and water",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,8.0,0.0,0.1
11,459,Cod liver oil,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,472,"Coffee, instant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
13,460,Cricket,1.0,1.0,1.0,0.0,2.0,0.7,0.2,4.1,0.3,3.0,1.6,0.7
14,476,"Fruit flavored drink, concentrated",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,477,"Garlic, fresh-AP",0.0,0.0,0.0,0.0,31.2,0.2,0.1,0.7,1.2,3.0,0.0,0.6
16,490,Ginger,0.0,0.0,0.0,0.0,8.0,0.1,0.0,0.3,0.2,23.0,0.0,0.2
17,461,Honey,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,2.0,0.0,0.1
18,491,Ice sherbet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,462,"Orange drink, concentrated",13.0,0.0,0.0,3.0,16.0,0.1,0.0,0.3,0.1,8.0,0.0,0.2
