,0,1,2,3,4,5,6,7,8
0,,Macronutrients,FASAT,FAMS,FAPU,CHOLE,FIB,SUCS,PHYTAC
1,,,9,g,g,mg,g,9,mg
2,534,Cake (home made),12.9,5.7,1.0,115.2,0.7,23.3,67.7
3,513,"Chapati, dry, Indian",2.7,0.2,0.3,0.0,1.3,0.2,141.0
4,512,Chapati with oil,16.5,1.2,0.6,0.0,1.6,0.2,162.2
5,532,"Donut, African",8.7,0.6,0.4,0.0,1.4,12.3,141
6,525,Maize and kidney bean dish,5.5,0.5,0.5,0.0,2.8,0.1,311.2
7,523,Maize and sorghum ugali (stiff porridge),0.0,0.3,0.4,0.0,4.3,0.2,197.8
8,531,Maize porirdge with margarine and sugar,0.1,0.3,0.3,0.0,1.0,12.7,104.3
9,505,Maize porridge no sugar no milk,0.1,0.1,0.2,0.0,0.7,0.0,80
10,506,Maize porridge with sugar,0.1,0.1,0.2,0.0,0.7,14.6,80.0
11,502,Maize porridge with sugar and egg,1.3,1.2,0.5,88.1,0.7,6.6,80.0
12,507,Maize porridge with sugar and milk,0.5,0.2,0.1,2.5,0.3,25.0,0.0
13,519,Maize ugali (stiff porridge),0.2,0.3,0.5,0.0,2.4,0.2,273
14,508,Millet porridge with sugar,0.3,0.1,0.0,0.0,1.3,14.5,61.0
15,509,Mix flour porridge with sugar,1.4,3.1,1.9,0.0,1.9,4.1,157.7
16,514,Pancake,9.2,1.2,0.6,63.6,1.4,0.2,188.0
17,543,Rice biriyani,5.3,2.4,1.3,23.7,0.7,0.7,69.0
18,516,Rice boiled no oil,0.2,0.2,0.1,0.0,1.0,0.0,166.0
19,517,Rice boiled with oil,2.4,0.3,0.2,0.0,1.2,0.1,179.9
