,0,1,2,3,4,5,6,7
0,,Macronutrients,ENERGY_KC,PROCNT,A_PROTEI,MFP_PROT,FAT,CHOCDF
1,,,Kcal,g,g,g,g,g
2,179,Almonds,578.0,21.2,0.0,0.0,50.6,19.7
3,151,"Bambara groundnut, fresh",141.0,12.4,0.0,0.0,6.4,11.1
4,154,"Bean, kidney, green, cooked",166.0,11.4,0.0,0.0,0.7,29.9
5,155,"Bean, mung, dry",116.0,7.7,0.0,0.0,0.5,20.8
6,156,"Bean, mung, raw",306.0,20.3,0.0,0.0,1.3,54.9
7,153,"Beans, kidney, mature, boiled without salt",127.0,8.7,0.0,0.0,0.5,22.8
8,170,"Beans, kidney, mature seeds, raw",333.0,23.6,0.0,0.0,0.8,60.0
9,157,Cashewnut,589.0,20.0,0.0,0.0,52.2,20.4
10,158,Chickpea,164.0,8.9,0.0,0.0,2.6,27.4
11,159,Chickpea flour (besan),387.0,22.4,0.0,0.0,6.7,57.8
12,162,"Cowpea, green, uncooked",116.0,7.7,0.0,0.0,0.5,20.8
13,163,"Cowpea, uncooked",336.0,23.5,0.0,0.0,1.3,60.0
14,173,Hyancinth beans (dried),306.0,20.3,0.0,0.0,1.3,54.9
15,174,"Hyacinth-beans, immature, raw",46.0,2.1,0.0,0.0,0.2,9.2
16,176,"Hyacinth-beans, immature, boiled without salt",50.0,3.0,0.0,0.0,0.3,9.2
