,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Vitamins,VITA,A_VITA,VITD,VITE,VITC,THIA,RIBF,NIA,VIT B6,FOL,VIT B12 PANT,VIT B12 PANT
1,,,u g RE,u g RE,g,g,mg,mg,mg,mg,mg,g,g,mg
2,965,"Cassava, boiled",6.0,0.0,0.0,0.0,30.0,0.1,0.0,0.6,0.3,15.0,0.0,0.3
3,957,"Cassava, fried",6.0,0.0,0.0,0.3,30.0,0.1,0.0,0.6,0.3,15.0,0.0,0.3
4,978,Kachori (spicy potato balls),0.4,0.0,0.0,0.3,11,0.2,0.0,1.4,0.4,4.6,0.0,0.6
5,960,"Potato chips, fried",0.0,0.0,0.0,0.2,10.8,0.1,0.0,1.2,0.2,7.5,0.0,0.5
6,959,Potato relish with beef,50.4,0.0,0.0,0.3,28.2,0.1,0.0,0.4,0.2,19.0,0.0,0.2
7,972,Potato relish with coconut milk,0.0,0.0,0.0,0.0,13.0,0.1,0.0,1.4,0.3,9.0,0.0,0.6
8,958,Potato relish with oil,0.0,0.0,0.0,1.0,13.8,0.2,0.0,1.7,0.1,33.5,0.0,0.8
9,961,"Potato, boiled",5.6,0.0,0.0,0.0,9.6,0.2,0.0,0.9,0.2,6.7,0.0,0.4
10,963,Roots and tubers mixed,4.5,0.0,0.0,0.1,10.5,0.1,0.0,1.2,0.2,10.8,0.1,0.5
11,967,"Sweet potato, boiled",0.0,0.0,0.0,5.0,12.0,0.1,0.0,0.6,0.2,16.0,0.0,0.3
12,966,"Sweet potato, fried",1467.0,0.0,0.0,5.1,25.0,0.1,0.1,0.6,0.2,23.0,0.0,0.2
13,970,"Taro, cooked, without salt",4.0,0.0,0.0,2.4,5.0,0.1,0.5,1.5,0.3,19.0,0.0,0.3
