,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Vitamins,VITA,A_VITA,VITD,VITE,VITC,THIA,RIBF,NIA,VIT B6,FOL,VIT B12,PAN
1,,,u g RE,u g RE,ug,g,mg,mg,mg,mg,mg,ug, g,mg
2,755,Cabbage relish with oil,97.6,0.0,0.0,0.1,11.8,0.0,0.0,0.3,0.1,81.2,0.0,0.1
3,754,"Cabbage, onion salad",18.0,0.0,0.0,0.0,16.5,0.1,0.0,0.3,0.1,19.1,0.0,0.2
4,757,Cassava leaves relish with groundnuts,330.6,0.0,0.0,0.0,21.4,0.1,0.1,0.7,0.4,69.8,0.0,0.4
5,756,Cassava leaves relish with coconut milk,360.5,0.0,0.0,1.2,26.9,0.1,0.2,2.6,0.4,93.1,0,0.2
6,759,Cow pea leaf relish with coconut milk,259.5,0.0,0.0,0.0,17.1,0.1,0.1,0.6,0.3,56.7,0.0,0.2
7,779,Cow pea leaf relish with groundnuts,345.3,0.0,0.0,0.0,8.8,0.1,0.1,1.9,0.4,80.0,0.0,0.4
8,784,Egg plant relish,44.2,0.0,0.0,1.1,168.9,0.1,0.0,0.6,0.1,16.8,0.0,0.3
9,763,"Green leaf, medium, relish with coconut milk",245.4,0.0,0.0,1.9,21.1,0.1,0.1,0.5,0.1,66.2,0.0,0.1
10,762,"Green leaf, medium relish with groundnuts",86.7,0.0,0.0,0.5,10.7,0.0,0.0,0.4,0.0,20.4,0.0,0.1
11,760,"Green leaf, medium, relish without oil",106.0,0.0,0.0,0.7,8.8,0.0,0.0,1.4,0.0,25.7,0.0,0.0
12,761,"Green leaf, medium, relish with oil",192.1,0.0,0.0,1.3,15.8,0.0,0.0,0.2,0.1,46.3,0.0,0.0
13,766,Green peas relish without oil,62.2,0.0,0.0,0.0,14.4,0.2,0.1,1.5,0.2,47.8,0.0,0.2
14,767,Green peas relish with oil,59.2,0.0,0.0,0.0,13.8,0.2,0.1,1.5,0.2,45.6,0.0,0.2
15,778,Green peas relish with oil and coconut milk,47.3,0.0,0.0,0.2,10.5,0.2,0.1,1.4,0.2,44.1,0.0,0.2
16,782,Green peas with coconut milk,42.7,0.0,0.0,0.2,10.5,0.2,0.1,1.4,0.2,44.1,0.0,0.2
17,786,Hare lettuce (mchunga),42.2,0,40.4,323.2,34.2,0,0,0.3,0,112,0,"0,1"
18,783,Okra relish without oil,202.3,0.0,0.0,0.7,12.0,0.0,0.1,1.2,0.1,38.6,0.0,0.2
19,775,Okra relish with oil,212.7,0.0,0.0,0.3,27.5,0.0,0.0,0.5,0.1,17.0,0.0,0.1
