,0,1,2,3,4,5,6,7
0,Macronutrients,Macronutrients,ENERGY_KC PROCNT,ENERGY_KC PROCNT,A_PROTEI,MFP_PROT,FAT,CHOCDF
1,,,Kcal,,g,9,g,g
2,401,"Amaranth, leaves, raw",23.0,8.5,0.0,0.0,0.5,8.5
3,424,"Bean, cluster",42.0,2.7,0.0,0.0,0.1,7.8
4,425,"Bean, french",35.0,1.9,0.0,0.0,0.3,7.9
5,431,"Cabbage, chinese, raw",15.0,2.3,0.0,0.0,0.2,2.1
6,402,"Cabbage, cooked",14.0,0.6,0.0,0.0,0.3,2.8
7,403,"Cabbage, raw, green, white",25.0,1.3,0.0,0.0,0.1,5.8
8,430,"Carrot, juice",45.0,1.1,0.0,0.0,0.2,10.5
9,404,"Carrots, raw",41.0,0.9,0.0,0.0,0.2,9.6
10,409,Cassava leaf,37.0,3.7,0.0,0.0,0.2,7.3
11,405,"Cauliflower, cooked without salt",12.0,0.7,0.0,0.0,0.1,2.6
12,406,"Cauliflower, raw",25.0,2.0,0.0,0.0,0.1,5.3
13,427,"Chili, green",21.0,0.9,0.0,0.0,0.1,5.1
14,410,Cowpea leaf,37.0,9.3,0.0,0.0,0.8,7.3
15,407,"Cucumber, with peel, raw",15.0,0.7,0.0,0.0,0.1,3.6
16,408,"Egg plant, raw",24.0,1.0,0.0,0.0,0.2,5.7
17,411,"Green medium, leaf",15.0,2.3,0.0,0.0,0.2,2.1
18,429,Green pepper (capsicum),19.0,0.0,1.0,0.0,0.0,0.3
