,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,Amino acids,TRP,THR,ILE,LEU,LYS,MET,CYS,PHE,TYR,VAL,ARG,HIS
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,108,"Orange juice, concentrated, unsweetened2.0",,7.0,6.0,11.0,8.0,3.0,4.0,7.0,3.0,4.0,40.0,3.0
3,114,"Orange, raw - AP",9.0,15.0,25.0,23.0,47.0,20.0,10.0,31.0,16.0,40.0,65.0,18.0
4,115,"Papaya, ripe",8.0,11.0,8.0,16.0,25.0,2.0,5.0,9.0,5.0,10.0,10.0,5.0
5,116,"Papaya, unripe",8.0,11.0,8.0,16.0,25.0,2.0,5.0,9.0,5.0,10.0,10.0,5.0
6,117,"Passion, fruit",2.0,27.0,20.0,40.0,23.0,17.0,6.0,22.0,18.0,38.0,18.0,13.0
7,127,Peach,7.0,27.0,19.0,18.0,62.0,6.0,2.0,15.0,12.0,16.0,59.0,6.0
8,118,"Pears, raw",2.0,24.0,18.0,36.0,21.0,15.0,5.0,20.0,16.0,34.0,16.0,12.0
9,120,Pineapple juice,5.0,12.0,13.0,19.0,25.0,11.0,2.0,12.0,12.0,16.0,18.0,9.0
10,119,"Pineapple, raw, all variety",5.0,14.0,14.0,24.0,226.0,12.0,14.0,21.0,13.0,24.0,19.0,10.0
11,121,"Plums, raw",5.0,12.0,13.0,19.0,25.0,11.0,2.0,12.0,12.0,16.0,18.0,9.0
12,128,Raspberry,7.0,19.0,14.0,31.0,25.0,1.0,5.0,18.0,21.0,18.0,26.0,12.0
13,132,"Soursop, raw",11.0,27.0,19.0,18.0,60.0,7.0,2.0,15.0,12.0,16.0,59.0,6.0
14,122,Tamarind,2.0,7.0,8.0,12.0,12.0,2.0,3.0,5.0,4.0,9.0,6.0,3.0
15,123,"Tamarind, fruit, fresh",14.0,79.0,22.0,61.0,66.0,96.0,49.0,61.0,52.0,79.0,215.0,105.0
16,124,"Tangerines, raw",2.0,7.0,8.0,12.0,12.0,2.0,3.0,5.0,4.0,9.0,6.0,3.0
17,125,"Watermelon, raw",7.0,27.0,19.0,18.0,62.0,6.0,2.0,15.0,12.0,16.0,59.0,6.0
