,0,1,2,3,4,5,6,7,8,9,10,11
0,,Minerals,CA,P,MG,K,NA,FE,MFP_FE,ZN,CU,MN
1,,,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg
2,884,Fish broth with coconut milk,54.5,50.9,6.3,54.6,11.8,0.2,0.4,0.2,0.0,0.1
3,868,Fish broth with oil,2.0,28.0,4.0,60.0,5.0,0.1,0.0,0.1,0.0,0.0
4,870,Green pea broth without oil,5.0,23.0,8.0,54.0,1.0,0.3,0.0,0.2,0.0,0.1
5,880,Green pea broth with coconut milk,4.3,22.3,7.3,64.7,1.7,0.3,0.0,0.2,0.1,0.2
6,871,Green pea broth with oil,5.0,23.0,8.0,54.0,1.0,0.3,0.0,0.2,0.0,0.1
7,882,Ground beef relish broth,0.7,15.2,2.2,35.9,15.3,0.1,0.1,0.3,0.0,0.0
8,873,Kidney bean broth without oil,8.0,34.0,11.0,113.0,1.0,0.7,0.0,0.2,0.1,0.1
9,872,Kidney bean broth with coconut milk,10.0,55.0,17.0,181.0,5.0,1.1,0.0,0.5,0.2,0.4
10,874,Kidney bean broth with oil,8.0,34.0,11.0,113.0,1.0,0.7,0.0,0.2,0.1,0.1
11,883,Liver relish broth,0.8,28.5,1.6,19.6,5.4,0.5,0.5,0.4,0.3,0.0
12,878,Pumpkin leaf broth without oil,14.0,5.0,3.0,36.0,4.0,0.1,0.0,0.0,0.0,0.0
13,877,Pumpkin leaf broth with oil,14.0,5.0,3.0,36.0,4.0,0.1,0.0,0.0,0.0,0.0
14,879,Small dried fish broth with oil,170.0,130.0,14.0,95.0,31.0,0.3,0.3,0.5,0.1,0.2
15,851,Spinach broth without oil,15.0,9.0,10.0,73.0,8.0,0.4,0.0,0.1,0.0,0.1
16,852,Spinach broth with oil,15.0,9.0,10.0,73.0,8.0,0.4,0.0,0.1,0.0,0.1
