,0,1,2
0,GM2,Miscellaneous-local,Misc.-Les plats locals
1,1006,"Coffee with milk, without sugar",le cafe au lait sans sucre
2,1004,"Coffee without milk, with sugar",le cafe avec sucre
3,1005,Coffee with sugar and milk,le cafe au lait avec sucre
4,1007,Halwa,le halva
5,1008,Ground nut cluster,le cookiede la cacahuete
6,1003,Tea without sugar with milk,le the avec du lait sans sucre
7,1002,Tea with sugar and milk,le the avec du lait et du sucre
8,1001,Tea with sugar without milk,le the sans lait avec du sucre
9,H,Local Broths,les bouillons locals
10,853,Beef broth without oil,le bouillon de boeuf sans huile
11,854,Beef broth with oil,le bouillon de boeuf avec de l'huile
12,855,Cabbage broth without oil,le bouillon de chou sans huile
13,856,Cabbage broth with oil,le bouillon de chou avec de I'huile
14,859,Cassava leaf broth without oil,la bouillon des feuilles de manioc sans huile
15,858,Cassava leaf broth with coconut milk,le bouillon des feuilles de manioc avec la noix de coco
16,860,Cassava leaf broth with oil,le bouillon de manioc avec de l'huile
17,862,Chicken broth with oil,le bouillon de poulet avec de l'huile
18,861,Chicken broth without oil,le bouillon de poulet sans huile
19,865,Cow pea broth without oil,le bouillon de dolic sans huile
20,863,Cow pea broth with coconut milk,le bouillon de dolic avec la noix de coco
21,864,Cow pea broth with oil,le bouillon de dolic avec de l'huile
22,881,Cow pea leaf broth without oil,Je bouillon des feuilles de dolic sans huile
23,866,Cow pea leaf broth with coconut,le bouillon des feuilles de dolic avec la noix de coco
24,867,Cow pea leaf broth with oil,le bouillon des feuilles de dolic sans huile
25,869,Fish broth without oil,le bouillon de poisson sans huile
26,884,Fish broth with coconut,le bouillon de poisson avec la noix de coco
27,868,Fish broth with oil,le bouillon de poisson avec de l'huile
28,870,Green pea broth without oil,le bouillon de petits-pois sans huile
29,880,Green pea broth with coconut,le bouillon de petits-pois avec la noix de coco
30,871,Green pea broth with oil,le bouillon de petits- pois avec de I'huile
31,882,Ground beef relish broth,le bouillon de boeuf hache
32,873,Kidney bean broth without oil,le bouillon des haricots rouge sans huile
33,872,Kidney bean broth with coconut,le bouillon des haricots rouge avec le noix de coco
34,874,Kidney bean broth with oil,le bouillon de haricots rouge avec de l'huile
35,883,Liver relish broth,le bouillon du codiment de foie
36,878,Pumpkin leaf broth without oil,le bouillon des feuilles de citrouille sans huile
37,877,Pumpkin leaf broth with oil,le bouillon des feuilles de citrouille avec de l'huile
38,879,Small dried fish broth with oil,le bouillon des sardines secs avec de l' huile
39,851,Spinach broth without oil,le bouillon d'epinard sans huile
40,852,Spinach broth with oil,le bouillon d'epinardavec de l'huile
