,0,1,2,3,4,5,6,7,8
0,,Macronutrients,FASAT,FAMS,FAPU,CHOLE,FIB,SUCS,PHYTAC
1,,,g,g,g,mg,g,g,mg
2,853,Beef broth without oil,1.3,1.1,0.1,11.0,0.1,0.1,0.0
3,854,Beef broth with oil,2.5,3.4,1.4,11.0,0.1,0.1,0.0
4,855,Cabbage broth without oil,0.0,0.0,0.1,0.0,2.5,0.6,0.0
5,856,Cabbage broth with oil,1.3,2.2,1.3,0.0,0.4,0.1,0.0
6,859,Cassava leaf broth without oil,0.0,0.0,0.0,0.0,0.3,0.1,4.0
7,858,Cassava leaf broth with coconut milk,1.3,0.1,0.0,0.0,0.5,0.1,17.0
8,860,Cassava leaf broth with oil,4.3,0.3,0.1,0.0,0.2,0.0,4.0
9,862,Chicken broth without oil,2.0,3.3,1.9,12.0,0.1,0.1,0.0
10,861,Chicken broth with oil,0.8,1.1,0.6,12.0,0.1,0.1,0.0
11,865,Cow pea broth without oil,0.0,0.0,0.1,0.0,1.8,0.6,129.0
12,863,Cow pea broth with coconut milk,6.0,0.3,0.2,0.0,3.3,0.3,194.0
13,864,Cow pea broth with oil,0.9,1.5,3.7,0.0,1.5,0.3,129.0
14,881,Cow pea leaf broth without oil,0.0,0.0,0.0,0.0,0.3,0.1,4.0
15,866,Cow pea leaf broth with coconut milk,0.3,0.0,0.0,0.0,0.4,0.8,8.0
16,867,Cow pea leaf broth with oil,3.5,0.2,0.1,0.0,0.2,0.1,3.0
17,869,Fish broth without oil,0.1,0.1,0.1,6.0,0.2,0.1,0.0
18,884,Fish broth with coconut milk,1.1,0.2,0.1,3.0,0.3,0.1,11.0
