,0,1,2
0,861,Chicken broth without oil,Supu ya kuku bila mafuta
1,865,Cow pea broth without oil,Supu ya kunde bila mafuta
2,863,Cow pea broth with coconut milk,Supu ya kunde yenye tui la nazi
3,864,Cow pea broth with oil,Supu ya kunde yenye mafuta
4,881,Cow pea leaf broth without oi,Supu ya majani ya kunde bila mafuta
5,866,Cow pea leaf broth with coconut milk,Supu ya majani ya kundey yenye tui la nazi
6,867,Cow pea leaf broth with oil,Supu ya majani ya kunde yenye mafuta
7,869,Fish broth without oil,Supu ya samaki bila mafuta
8,884,Fish broth with coconut milk,Supu ya samaki yenye tui la nazi
9,868,Fish broth with oil,Supu ya samaki yenye mafuta
10,870,Green pea broth without oil,Supu ya njegere bila mafuta
11,880,Green pea broth with coconut milk,Supu ya njegere yenye tuil la nazi
12,871,Green pea broth with oil,Supu ya njegere yenye mafuta
13,882,Ground beef relish broth,Supu ya nyama ya kusaga
14,873,Kidney bean broth without oil,Supu ya maharage bila mafuta
15,872,Kidney bean broth with coconut milk,Supu ya maharage yenye tui la nazi
16,874,Kidney bean broth with oil,Supu ya maharage yenye mafuta
17,883,Liver relish broth,Supu ya maini
18,878,Pumpkin leaf broth without oil,Supu ya majani ya maboga bila mafuta
19,877,Pumpkin leaf broth with oil,Supu ya majani ya maboga yenye mafuta
20,879,Small dried fish broth with oil,Supu ya dagaay yenye mafuta
21,851,Spinach broth without oil,Supu ya spinachi bila mafuta
22,852,Spinach broth with oil,Supu ya spinachi yenye mafuta
