,0,1,2,3,4,5,6,7,8,9,10,11
0,Food,Code,Letter,Name,Energy,Energy,Protein,Fat,Carbo-,Fibre,Phytate,Water
1,group,Code,code,Name,Energy,Energy,Protein,Fat,hydrate,Fibre,Phytate,Water
2,,,,,kcal,kJ,g,g,g,g,g,g
3,1.2 Mani Fajiringo and Kucha,1.2 Mani Fajiringo and Kucha,1.2 Mani Fajiringo and Kucha,1.2 Mani Fajiringo and Kucha,,,,,,,,
4,109,4463,RU,Mani fajiringo and kucha,101,424,2.8,0.5,22.9,3.4,0.05,69
5,109,4681,RPP,"Mani fajiringo, kucha and naa",101,424,2.8,0.5,22.7,3.5,0.06,69
6,109,4699,RXG,"Mani fajiringo, kucha,naa and tulingo",104,434,3.0,0.6,22.9,3.6,0.06,69
7,109,4706,RXI,"Mani fajiringo, kucha and bitter tomato",101,433,2.7,0.5,22.7,3.3,0.06,70
8,108,4682,RPG,"Mani fajiringo, kucha and dried challo",103,433,3.2,0.6,22.6,3.4,0.05,69
9,108,4690,RQD,"Mani fajiringo, kucha, dried challo and naa",104,434,3.2,0.6,22.7,3.4,0.06,69
10,108,4700,RPK,"Mani fajiringo, kucha, dried challo and tulingo",105,441,3.4,0.6,22.9,3.6,0.06,68
11,108,4683,RQB,"Mani fajiringo, kucha and dried furo",103,432,3.2,0.5,22.6,3.4,0.05,69
12,108,4691,RQE,"Mani fajiringo, kucha, dried furo and naa",105,434,3.2,0.5,22.7,3.4,0.06,69
13,108,4701,RQH,"Mani fajiringo, kucha, dried furo and tulingo",105,441,3.4,0.6,22.9,3.6,0.06,68
14,108,4684,RPH,"Mani fajiringo, kucha and dried kujalo",103,432,3.2,0.5,22.6,3.4,0.05,69
15,108,4692,RQF,"Mani fajiringo, kucha, dried kujalo and naa",104,434,3.2,0.5,22.7,3.4,0.06,69
16,108,4702,RQI,"Mani fajiringo, kucha, dried kujalo and tulingo",105,441,3.4,0.6,22.9,3.6,0.06,68
17,108,4182,GZ,"Mani fajiringo, kucha and dried fish (unspecified)",103,433,3.2,0.5,22.6,3.4,0.05,69
18,108,4693,RQG,"Mani fajiringo, kucha, dried fish (unspecified) and naa",104,434,3.2,0.5,22.7,3.4,0.06,69
19,108,4703,RXJ,"Mani fajiringo, kucha, dried fish (unspecified) and tulingo",105,441,3.4,0.6,22.9,3.6,0.06,68
20,108,4836,RNU,"Mani fajiringo, kucha, dried fish, tulingo and naa",106,443,3.4,0.6,22.9,3.6,0.06,68
21,108,4686,RQJ,"Mani fajiringo, kucha and fresh challo",102,429,3.1,0.5,22.6,3.3,0.05,68
22,108,4687,RQK,"Mani fajiringo, kucha and fresh furo",102,429,3.1,0.5,22.6,3.3,0.05,68
23,108,4688,RQL,"Mani fajiringo, kucha and fresh kujalo",102,429,3.1,0.5,22.6,3.3,0.05,68
24,108,4689,RQM,"Mani fajiringo,kucha and fresh fish (unspecified)",102,429,3.1,0.5,22.6,3.3,0.05,68
25,108,4694,RQO,"Mani fajiringo, kucha, fresh fish (unspecified) and naa",103,430,3.2,0.5,22.7,3.4,0.06,68
26,108,4704,RQN,"Mani fajiringo, kucha, fresh fish (unspecified) and tulingo",105,437,3.3,0.6,22.8,3.5,0.06,67
27,116,4707,RXK,"Mani fajiringo, kucha and palm oil",108,452,2.7,1.3,22.6,3.4,0.05,69
28,116,4695,RPN,"Mani fajiringo, kucha,dried challo and palm oil",110,462,3.2,1.3,22.6,3.3,0.05,68
29,116,4696,RXL,"Mani fajiringo,kucha,dried furo and palm oil",110,461,3.2,1.3,22.6,3.3,0.05,68
30,116,4697,RPM,"Mani fajiringo, kucha,dried kujalo and palm oil",110,461,3.2,1.3,22.6,3.3,0.05,68
31,116,4698,RXR,"Mani fajiringo, kucha, dried fish (unspecified) and palm oil",110,462,3.2,1.3,22.6,3.3,0.05,68
32,116,4705,RNW,"Mani fajiringo, kucha,palm oil,fresh fish and tulingo",111,466,3.3,1.4,22.8,3.4,0.06,66
