,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Food,Code,Letter,Name,Calcium,Phos- Magnes.,Phos- Magnes.,Potass-,Iron,Zinc,Carot-,Vitamin,Source o
1,group,Code,code,Name,Calcium,phorus,ium,ium,Iron,Zinc,ene,c,data
2,,,,,mg,mg,mg,mg,mg,mg,ug,mg,
3,1.3 - Mani Fajiringo and Jambo,1.3 - Mani Fajiringo and Jambo,1.3 - Mani Fajiringo and Jambo,1.3 - Mani Fajiringo and Jambo,,,,,,,,,
4,105,4457,RO,Mani fajiringo and jambo,44,51,42,194,2.2,0.6,850,6,A
5,105,4737,RQR,"Mani fajiringo, jambo and tulingo",53,56,41,208,2.2,0.5,800,5,R
6,105,4750,RBZ,"Mani fajiringo, jambo and bitter tomato",38,47,38,173,2.0,0.5,700,5,R
7,105,4752,RTP,"Mani fajiringo, jambo and pumpkin",31,43,32,172,1.7,0.4,540,4,R
8,104,4738,RQS,"Mani fajiringo, jambo and dried challo",57,66,42,200,2.2,0.6,810,5,R
9,104,4739,RQT,"Mani fajiringo, jambo and dried furo",108,93,40,197,2.3,0.7,810,5,R
10,104,4740,RQU,"Mani fajiringo, jambo and dried kujalo",49,58,40,195,2.2,0.6,810,5,R
11,104,4741,RIH,"Mani fajiringo, jambo and dried fish (unspecified)",57,65,41,193,2.3,0.6,810,5,R
12,104,4742,RQW,"Mani fajiringo, jambo and fresh challo",46,58,40,188,2.2,0.5,750,5,R
13,104,4743,RQX,"Mani fajiringo, jambo and fresh furo",45,55,40,189,2.2,0.5,750,5,R
14,104,4744,RQY,"Mani fajiringo, jambo and fresh kujalo",44,52,40,190,2.1,0.5,750,5,R
15,104,4685,RQZ,"Mani fajiringo,jambo and fresh fish (unspecified)",45,56,40,191,2.2,0.5,750,5,R
16,104,4746,RNY,"Mani fajiringo, jambo and shellfish",49,58,45,177,2.4,0.5,750,5,R
17,106,4748,RUG,"Mani fajiringo, jambo and chicken",38,61,38,177,2.0,0.5,640,4,R
18,106,4747,RUF,"Mani fajiringo, jambo and meat",38,61,38,185,2.2,0.9,640,4,R
19,116,4736,RQQ,"Mani fajiringo, jambo and palm oil",46,51,41,187,2.4,0.5,1890,5,R
20,,1.4 - Mani Fajiringo and Vegetable Oil Stew,1.4 - Mani Fajiringo and Vegetable Oil Stew,1.4 - Mani Fajiringo and Vegetable Oil Stew,,,,,,,,,
21,114,4467,RY,Mani fajiringo and vegetable oil stew,14,33,25,97,1.3,0.4,20,1,R
22,114,4753,RWQ,"Mani fajiringo, vegetable oil stew and pumpkin",9,33,24,102,1.4,0.4,40,1,R
23,114,4754,RHQ,"Mani fajiringo, vegetable oil stew and fresh challo",13,44,25,99,1.4,0.4,10,1,R
24,114,4755,RHR,"Mani fajiringo, vegetable oil stew and fresh furo",11,39,25,99,1.4,0.4,10,1,R
25,114,4756,RHS,"Mani fajiringo, vegetable oil stew and fresh kujalo",10,36,25,99,1.4,0.4,10,1,R
26,114,4757,RMU,"Mani fajiringo, vegetable oil stew and shellfish",16,44,27,97,1.7,0.5,10,1,R
27,115,4758,RVM,Mani fajiringo and vegetables in palm oil,10,33,25,97,1.3,0.5,3040,1,R
28,115,4759,RUU,"Mani fajiringo, vegetables in palm oil and fresh challo",13,44,25,99,1.4,0.4,1760,1,R
29,115,4760,RUV,"Mani fajiringo, vegetables in palm oil and fresh furo",11,39,25,99,1.4,0.4,1760,1,R
30,115,4761,RUW,"Mani fajiringo, vegetables in palm oil and fresh kujalo",10,36,25,99,1.4,0.4,1760,1,R
31,115,4762,RUX,"Mani fajiringo, vegetables in palm oil and fresh fish (unspecifie",11,41,25,99,1.4,0.4,1760,1,R
32,115,4763,RMV,"Mani fajiringo, vegetables in palm oil and shellfish",16,44,27,97,1.8,0.5,1760,1,R
33,115,4764,RXW,"Mani fajiringo, vegetables in palm oil and meat",8,43,25,101,1.5,0.7,1610,0,R
34,115,4765,RXX,"Mani fajiringo, vegetables in palm oil and chicken",9,41,25,98,1.3,0.5,1980,0,R
