,0,1,2
0,component,,Onit
1,ID/Tagname,,
2,F15D1N7(g),fatty acid 15:1 n-7,g
3,F15D1N6(g),fatty acid 15:1 n-6,g
4,F15D1(g),fatty acid 15:1,g
5,F16D1N11(g),fatty acid 16:1 n-11,bo
6,F16D1CN9(g),fatty acid 16:1 cis n-9,g
7,F16D1N9(g),fatty acid 16:1 n-9,g
8,F16D1N8(g),fatty acid 16:1 n-8,g
9,F16D1CN7(g),fatty acid 16:1 cis n-7,g
10,F16D1TN7(g),fatty acid 16:1 trans n-7,g
11,F16D1N7(g),fatty acid 16:1 n-7,g
12,F16D1N5(g),fatty acid 16:1 n-5,g
13,F16D1C(g),fatty acid 16:1 cis,g
14,F16D1T(g),fatty acid 16:1 trans,g
15,F16D1(g),fatty acid 16: 1,
16,F17D1N10(g),fatty acid 17:1 n-10,g
17,F17D1N9(g),fatty acid 17:1 n-9,g
18,F17D1CN8(g),fatty acid 17:1 cis n-8,g
19,F17D1N8(g),fatty acid 17:1 n-8,g
20,F17D1CN7(g),fatty acid 17:1 cis n-7,g
21,F17D1C(g),fatty acid 17:1 cis,g
22,F17D1N7(g),fatty acid 17:1 n-7,g
23,F17D1N5(g),fatty acid 17:1 n-5,g
24,F17D1(g),fatty acid 17:1,g
25,F18D1CN11(g),fatty acid 18:1 cis n-11,g
26,F18D1TN11(g),fatty acid 18:1 trans n-11,g
27,F18D1N11(g),fatty acid 18:1 n-11,g
28,F18D1CN9(g),fatty acid 18:1 cis n-9,g
29,F18D1TN9(g),fatty acid 18:1 trans n-9,g
30,F18D1N9(g),fatty acid 18:1 n-9,g
31,F18D1TN8(g),fatty acid 18:1 trans n-8,g
32,F18D1CN7(g),fatty acid 18:1 cis n-7,g
33,F18D1TN7(g),fatty acid 18:1 trans n-7,g
34,F18D1N7(g),fatty acid 18:1 n-7,g
35,F18D1CN6(g),fatty acid 18:1 cis n-6,g
36,F18D1TN6(g),fatty acid 18:1 trans n-6,g
37,F18D1CN5(g),fatty acid 18:1 cis n-5,bo
38,F18D1N5(g),fatty acid 18:1 n-5,g
39,F18D1N6(g),fatty acid 18:1 n-6,
40,F18D1CN4(g),fatty acid 18:1 cis n-4,g
41,F18D1CN3(g),fatty acid 18:1 cis n-3,g
42,F18D1TN3(g),fatty acid 18:1 trans n-3,g
43,F18D1TN2(g),fatty acid 18:1 trans n-2,g
44,F18D1C(g),fatty acid 18:1 cis,bo
