,0,1,2,3,4,5,6,7,8,9,10,11
0,Food,Code,Letter,Name,Energy,Energy,Protein,Fat,Carbo-,Fibre Phytate,Fibre Phytate,Water
1,group,Code,code,Name,Energy,Energy,Protein,Fat,hydrate,,Fibre Phytate,Water
2,,,,,kcal,kJ,g,g,g,g,g,g
3,7. - Cassava (Nyambo),7. - Cassava (Nyambo),7. - Cassava (Nyambo),,,,,,,,,
4,234,4345,NG,"Nyambi,boiled",152,638,0.8,0.2,38.5,2.1,0.06,60
5,234,4352,NN,"Nyambi,raw",152,638,0.8,0.2,38.5,2.1,0.06,60
6,237,4347,NI,Nyambi and oil,179,749,0.8,3.2,38.6,2.0,0.06,58
7,7.1 - Nyambi Mono,7.1 - Nyambi Mono,,,,,,,,,,
8,240,4339,NA,Nyambi mono,45,188,0.2,0.1,11.6,0.6,0.02,88
9,241,4353,NO,Nyambi mono and sugar,53,222,0.2,0.1,13.6,0.5,0.02,86
10,242,4340,NB,Nyambi mono and sour milk,59,247,0.9,0.9,12.6,0.5,0.02,87
11,243,4342,ND,"Nyambi mono, sour milk and sugar",55,230,0.5,0.5,13.0,0.5,0.02,87
12,8. - Groundnuts (Tio),8. - Groundnuts (Tio),8. - Groundnuts (Tio),,,,,,,,,
13,248,4399,PI,"Groundnuts,fresh, raw",388,1623,16.5,33.2,5.8,5.5,0.59,35
14,248,4495,TA,Groundnuts (Tio),573,2397,24.4,49.0,8.6,8.1,0.86,4
15,248,4408,PR,"Groundnuts,roast",584,2443,23.2,50.9,8.8,8.3,0.88,2
16,248,4500,TF,"Groundnuts, baobab juice and sugar (sita nono)",92,386,4.5,6.6,5.3,1.5,0.18,80
17,8.1 - Tia Durango (groundnut sauce),8.1 - Tia Durango (groundnut sauce),8.1 - Tia Durango (groundnut sauce),8.1 - Tia Durango (groundnut sauce),,,,,,,,
18,249,4501,TG,Tia durango,92,385,4.5,6.6,5.3,1.5,0.12,80
19,252,4030,BD,Tia durango and tomato,84,352,4.1,5.9,5.1,1.5,0.11,81
20,252,4407,PQ,Tia durango and bitter tomato,76,320,3.8,5.3,4.8,1.5,0.10,83
21,252,4031,BE,"Tia durango, okra and chilli pepper",81,340,4.1,5.6,4.9,1.6,0.11,81
22,252,4048,BV,"Tia durango, naa and chilli pepper",90,378,4.5,6.2,5.6,1.8,0.12,79
23,255,4417,QA,Tia durango and pumpkin,59,246,2.7,3.6,4.4,1.3,0.08,87
24,252,4153,FW,Tia durango and mango,85,357,3.7,5.3,7.3,1.5,0.10,81
25,252,4507,TM,Tia durango and kucha,63,264,3.9,3.5,3.4,4.0,0.16,83
26,253,4277,KQ,"Tia durango, naa and meat",117,489,10.9,6.7,4.4,1.5,0.09,75
27,249,4381,OQ,Tia durango and oil,132,554,4.3,11.3,5.0,1.4,0.11,76
28,254,4183,HA,Tia durango and palm oil,132,554,4.3,11.3,5.0,1.4,0.11,76
29,8.1.1 - Tia Durango and Fish,8.1.1 - Tia Durango and Fish,8.1.1 - Tia Durango and Fish,8.1.1 - Tia Durango and Fish,,,,,,,,
30,250,4193,HK,Tia durango and dried challo,103,432,7.2,6.7,5.1,1.4,0.12,77
31,250,4040,BN,"Tia durango, dried challo and naa",105,438,7.3,6.7,5.4,1.8,0.12,76
32,250,4409,PS,Tia durango and dried challo and oil,143,601,6.9,11.4,4.8,1.4,0.11,73
33,254,4259,JY,"Tia durango, dried challo and palm oil",143,601,6.9,11.4,4.8,1.4,0.11,73
