,0,1,2
0,D2,dishes,"le viande, le poulet les poissons"
1,552,Beef relish with coconut milk,le codiment de boeuf avec la niox de coco
2,578,Beef relish without oil,le codiment de boeuf sans huile
3,551,Beef relish with Oil,le codiment de boeuf avec de l'huile
4,577,"Beef,fried",le boeuf frit
5,576,"Beef, ground relish",le codiment de boeuf hache
6,574,Chicken boiled or roasted,le poulet bouilli ou roti
7,554,Chicken relish without oil,le codiment de poulet sans huile
8,573,Chicken relish with coconut milk,le codiment de poulet avec la noix de coco
9,556,Chicken relish with oil,le codiment de poulet avec de l'hile
10,207,"Chicken, fried",le poulet frit
11,571,Egg boiled, les oeufs bouilli
12,561,"Egg, fried",les oeufs poele
13,565,"Fish, fresh, stew",le ragout de poisson frais
14,566,Fish relish without oil,le codiment de poisson sanss huile
15,567,Fish relish with coconut milk,le codiment de poisson avec la noix de coco
16,564,Fish relish with oi,le codiment de poisson avec de I'huile
17,569,"Fish, fried",le poisson frit
18,563,Fish fried relish,le codiment de poisson frit
19,580,Liver relish,le codiment au foie
20,579,"Liver, fried",le foie frit
21,570,Meat samosa, le samosa a la viande
22,572,"Meat, barbecued",la viande grille
23,562,"Omelet, Spanish",l'omelette a l'espagnole
24,575,"Omelet, Spanish with potato",l'omelette a l'espagnole avec la pomme de terre
25,560,Small dried fish relish with coconut milk,le codiment des sardines avec la noix de coco
26,558,Small dried fish relish with okra,le codiment des sardines avec le aombc
27,557,Small dried fish relish with tomatoes and oil,le codiment des sardines avec la tomate et de l'huile
28,559,"Small dried fish, fried",les sardines frits
29,D3,Milk and Milk products,le lait et les produits de lait
30,261,"Cheese, chedder",le chedder
31,258,"Cheese,cream",Le fromage frais
32,259,Cheese mozzarella,La mozzarella
33,251,Ice cream, la glace
34,252,"Infant formula, Lactogen", la bouille
35,260,"Milk powder,non-fat without vitamin A",le lait en poudre dan matiere gras et san vitamin A
36,253,"Milk, condensed, sweetened","le lait concentre,sucre"
37,257,"Milk, condensed, evaporated, without vitamin A",le lait condense sans vitamine A
