,0,1,2,3,4,5,6,7,8,9,10,11
0,Food,Code,Letter,Name,Energy,Energy,Protein,Fat,Carbo-,Fibre Phytate,Fibre Phytate,Water
1,group,Code,code,Name,Energy,Energy,Protein,Fat,hydrate,,Fibre Phytate,Water
2,,,,,kcal,kJ,g,g,g,g,g,g
3,1. - Rice (Mano),1. - Rice (Mano),,,,,,,,,,
4,101,4393,PC,Mani dempetengo,338,1414,7.2,1.2,79.5,7.8,0.18,10
5,101,4460,RR,Mani monko,327,1368,7.0,1.2,76.8,6.9,0.17,13
6,101,4451,RI,Mani fajiringo,114,477,2.7,0.5,26.7,2.9,0.06,66
7,1.1 - Mani Fajiringo and Tia Durango,1.1 - Mani Fajiringo and Tia Durango,1.1 - Mani Fajiringo and Tia Durango,1.1 - Mani Fajiringo and Tia Durango,,,,,,,,
8,102,4449,RG,Mani fajiringo and tia durango,108,452,3.5,2.2,21.5,2.3,0.10,71
9,105,4708,RBV,"Mani fajiringo, tia durango, chilli pepper and naa",108,453,3.1,1.9,21.6,2.6,0.07,69
10,102,4711,RBE,"Mani fajiringo, tia durango, chilli pepper and okra",106,444,3.0,1.7,21.5,2.6,0.07,70
11,102,4712,RBD,"Mani fajiringo, tia durango and tomato",107,447,3.0,1.8,21.5,2.6,0.07,70
12,102,4713,RFW,"Mani fajiringo, tia durango and mango slices",107,448,2.9,1.6,22.0,2.6,0.07,70
13,102,4715,RQA,"Mani fajiringo, tia durango and pumpkin",101,421,2.7,1.3,21.4,2.5,0.06,71
14,102,4716,RPQ,"Mani fajiringo, tia durango and bitter tomato",105,439,3.0,1.6,21.4,2.6,0.07,70
15,106,4454,RL,"Mani fajiringo, tia durango and meat",123,515,8.7,3.3,17.2,1.8,0.09,70
16,114,4709,ROQ,"Mani fajiringo, tia durango and oil",118,495,3.1,3.1,21.5,2.5,0.07,68
17,,"1.1.1 -Mani Fajiringo, Tia Durango and Fish","1.1.1 -Mani Fajiringo, Tia Durango and Fish","1.1.1 -Mani Fajiringo, Tia Durango and Fish",,,,,,,,
18,103,4717,RHK,"Mani fajiringo, tia durango and dried challo",112,467,3.8,2.0,21.5,2.5,0.07,68
19,104,4718,RBN,"Mani fajiringo, tia durango, dried challo and naa",112,468,3.8,2.0,21.6,2.6,0.07,68
20,103,4720,ROO," Mani fajiringo, tia durango and dried furo",111,465,3.8,2.0,21.5,2.5,0.07,69
21,104,4721,RPV,"Mani fajiringo, tia durango, dried furo and naa",111,467,3.8,1.9,21.6,2.6,0.07,68
22,103,4722,RHW,"Mani fajiringo, tia durango and dried kujalo",111,465,3.8,2.0,21.5,2.5,0.07,69
23,104,4723,RFT,"Mani fajiringo, tia durango,dried kujalo and naa",111,466,3.8,1.9,21.5,2.7,0.07,68
24,103,4724,RPX,"Mani fajiringo, tia durango and dried fish (unspecified)",111,466,3.8,2.0,21.5,2.5,0.07,69
25,103,4726,RTR,"Mani fajiringo, tia durango and fresh furo",109,456,3.7,1.8,21.4,2.5,0.07,67
26,103,4727,RHV,"Mani fajiringo, tia durango and fresh challo",109,456,3.7,1.8,21.4,2.5,0.07,67
27,103,4728,RPY,"Mani fajiringo, tia durango and fresh kujalo",109,456,3.7,1.8,21.4,2.5,0.07,67
28,103,4725,RQV,"Mani fajiringo, tia durango and fresh fish (unspecified)",109,456,3.7,1.8,21.4,2.5,0.07,67
29,103,4834,RJM," Mani fajiringo, tia durango, fresh challo and naa",109,457,3.7,1.8,21.5,2.6,0.07,67
30,103,4730,RTY,"Mani fajiringo, tia durango and shellfish",107,447,3.3,1.5,21.8,2.6,0.07,69
31,103,4731,RHL,"Mani fajiringo, tia durango and fish dajiwo",98,412,2.8,1.2,20.9,2.4,0.06,71
32,104,4732,RHT,"Mani fajiringo, tia durango,fish dajiwo and naa",99,413,2.8,1.2,21.0,2.6,0.07,71
