,0,1,2
0,,connponentname,Onit
1,ID/Tagname,,
2,F20D2N6(g),fatty acid 20:2 n-6,g
3,F20D2C(g),fatty acid 20:2 cis,g
4,F20D2(g),fatty acid 20:2,g
5,F22D2N9(g),fatty acid 22:2 n-9,g
6,F22D2CN6(g),fatty acid 22:2 cis n-6,g
7,F22D2N6(g),fatty acid 22:2 n-6,g
8,F22D2C(g),fatty acid 22:2 cis,g
9,F22D2(g),fatty acid 22:2,g
10,F16D3N6(g),fatty acid 16:3 n-6,g
11,F16D3N4(g),fatty acid 16:3 n-4,g
12,F16D3N3(g),fatty acid 16:3 n-3,g
13,F18D3CN6(g),fatty acid 18:3 cis n-6,g
14,F18D3N6(g),fatty acid 18:3 n-6,g
15,F18D3N4(g),fatty acid 18:3 n-4,g
16,F18D3CN3(g),fatty acid 18:3 cis n-3,g
17,F18D3TN3(g),fatty acid 18:3 trans n-3,g
18,F18D3N3(g),fatty acid 18:3 n-3,g
19,F18D3(g),fatty acid 18:3,g
20,F20D3N9(g),fatty acid 20:3 n-9,g
21,F20D3N6(g),fatty acid 20:3 n-6,g
22,F20D3N3(g),fatty acid 20:3 n-3,g
23,F20D3(g),fatty acid 20:3,g
24,F22D3N6(g),fatty acid 22:3 n-6,g
25,F22D3N3(g),fatty acid 22:3 n-3,g
26,F16D4N3(g),fatty acid 16:4 n-3,g
27,F16D4N1(g),fatty acid 16:4 n-1,g
28,F16D4(g),fatty acid 16:4,g
29,F18D4N6(g),fatty acid 18:4 n-6,g
30,F18D4CN3(g),fatty acid 18:4 cis n-3,g
31,F18D4N3(g),fatty acid 18:4 n-3,g
32,F18D4N1(g),fatty acid 18:4 n-1,g
33,F18D4(g),fatty acid 18:4,g
34,F20D4CN6(g),fatty acid 20:4 cis n-6,g
35,F20D4N6(g),fatty acid 20:4 n-6,g
36,F20D4N3(g),fatty acid 20:4 n-3,g
37,F20D4(g),fatty acid 20:4,g
38,F22D4N9(g),fatty acid 22:4 n-9,g
39,F22D4N6(g),fatty acid 22:4 n-6,g
40,F22D4N3(g),fatty acid 22:4 n-3,g
41,F22D4(g),fatty acid 22:4,g
42,F20D5CN3(g),fatty acid 20:5 cis n-3,g
43,F20D5N3(g),fatty acid 20:5 n-3,g
44,F20D5(g),fatty acid 20:5,g
