,0,1,2,3,4,5,6,7,8,9,10,11
0,Food,Code,Letter,Name,Energy,Energy,Protein,Fat,Carbo-,Fibre Phytate,Fibre Phytate,Water
1,group,Code,code,Name,Energy,Energy,Protein,Fat,hydrate,,Fibre Phytate,Water
2,,,,,kcal,kJ,g,g,g,g,g,g
3,259,4559,VM,Vegetables in palm oil,294,1230,1.4,30.3,4.1,1.0,0.03,64
4,271,4234,IZ,"Super kanje (okra,kereng-kerengo leaves, fish, palm oil)",206,863,10.8,17.1,2.7,2.1,0.03,65
5,271,4541,UU,Vegetables in palm oil and fresh challo,213,889,10.3,18.4,2.4,0.6,0.02,69
6,271,4542,UV,Vegetables in palm oil and fresh furo,213,889,10.3,18.4,2.4,0.6,0.02,69
7,271,4543,UW,Vegetables in palm oil and fresh kujalo,213,889,10.3,18.4,2.4,0.6,0.02,69
8,271,4544,UX,Vegetables in palm oil and fresh fish (unspecified),213,889,10.3,18.4,2.4,0.6,0.02,69
9,271,4334,MV,Vegetables in palm oil and shellfish,205,856,8.4,18.2,2.4,0.6,0.02,69
10,273,4621,XW,Vegetables in palm oil and meat,243,1016,14.6,19.5,2.2,0.5,0.02,64
11,273,4622,XX,Vegetables in palm oil and chicken,234,978,8.1,21.2,2.7,0.6,0.02,68
12,," 9.7 - Bukolo (tomato, onion and flour sauce)"," 9.7 - Bukolo (tomato, onion and flour sauce)"," 9.7 - Bukolo (tomato, onion and flour sauce)",,,,,,,,
13,264,4206,HX,Bukolo,49,205,1.8,0.1,10.8,3.0,0.03,88
14,264,4528,UH,Bukolo and naa,51,213,1.9,0.1,11.1,3.3,0.03,87
15,264,4535,UO,Bukolo and okra,46,192,1.8,0.1,9.9,3.0,0.03,88
16,265,4529,UI,Bukolo and dried challo,62,260,4.6,0.5,10.3,2.9,0.03,85
17,265,4618,XT,"Bukolo, dried challo and naa",64,269,4.7,0.6,10.6,3.2,0.03,84
18,265,4530,UJ,Bukolo and dried furo,61,256,4.7,0.4,10.3,2.9,0.03,85
19,265,4619,XU,"Bukolo, dried furo and naa",63,265,4.8,0.4,10.6,3.2,0.03,84
20,265,4531,UK,Bukolo and dried kujalo,61,257,4.7,0.4,10.3,2.9,0.03,85
21,265,4620,XV,"Bukolo, dried kujalo and naa",63,265,4.8,0.4,10.6,3.2,0.03,84
22,265,4532,UL,Bukolo and dried fish (unspecified),62,259,4.6,0.5,10.3,2.9,0.03,85
23,265,4617,XS,"Bukolo,dried fish(unspecified) and naa",64,268,4.7,0.5,10.6,3.2,0.03,84
24,265,4534,UN,Bukolo and fresh challo,55,231,4.3,0.3,9.5,2.6,0.03,77
25,265,4536,UP,Bukolo and fresh furo,55,231,4.3,0.3,9.5,2.6,0.03,77
26,265,4537,UQ,Bukolo and fresh kujalo,55,231,4.3,0.3,9.5,2.6,0.03,77
27,265,4538,UR,Bukolo and fresh fish (unspecified),55,231,4.3,0.3,9.5,2.6,0.03,77
28,265,4168,GL,"Bukolo, fresh fish (unspecified) and naa",57,239,4.4,0.3,9.8,3.0,0.03,77
29,265,4364,NZ,Bukolo and shellfish,53,221,3.7,0.3,9.5,2.6,0.03,86
30,265,4181,GY,"Bukolo, fresh fish, dried fish and oil",203,849,8.7,14.3,10.9,0.8,0.02,65
