,0,1,2
0,523,Maize and sorgum ugali (stiff porridge,Ugali wa mahindi na mtama
1,531, Maize porridge with margarine and sugar,Uji wa mahindi yenye marjarine na sukari
2,505,Maize porridge without sugar no milk,Uji wa mahindi bila sukari na maziwa
3,506,Maize porridge with sugar,Uji wa mahindi wenye sukari
4,502,Maize porridge with sugar and egg,Uji wa mahindi wenye sukari na yai
5,507,Maize porridge with sugar and milk,Uji wa mahindi wenye sukari na maziwa
6,519,Maize ugali stiff porridge,Ugali wa mahindi
7,508,Millet Porridge with sugar,Uji wa ulezi wenye sukari
8,509,Mix Flour Porridge with sugar,Uji wa unga mchanganyiko wenye sukari
9,514,Pancake,Chapati maji
10,543,Rice biriyani,Biriani
11,516,Rice boiled without oil,Wali bila mafuta
12,517,Rice boiled with oil,Wali wenye mafuta
13,530,Rice bread,Mikate kumimina
14,524,Rice bun,Kitumbua
15,515,Rice and meat pillau,Pilau
16,544,Rice and mung dish with coconut milk, Mseto wenye tui la nazi
17,545,Rice and mung dish without coconut milk,Mseto bila tui la nazi
18,533,Rice poridge with coconut without sugar,Uji wa mchele wenye tui la nazi bila sukari
19,528,Rice porridge with sugar,Uji wa mchele wenye sukari
20,521,Rice ugali (stiff porridge),Ugali wa mchele
21,518,Rice with coconut milk,Wali wenye tui la nazi
22,540,Rice with ground meat, Wali na supu ya nyama ya kusaga
23,522,Sorgum and millet ugali (stiff porridge),Ugali wa mtama na ulezi
24,511,Sorgum porridge with sugar,Uji wa mtama wenye sukari
25,527,Vermicelli - cooked,Tambi za kupika
26,535,Vermicelli with coconut milk and sugar,Tambi zenye tui la nazi na sukari
27,536,Vermicelli with oil and sugar,Tambi zenye mafuta na sukari
28,537,Vermicelli with coconut milk and salt,Tambi zenve tui la nazi na chumvi
29,529,Wheat fritter sweet,Visheti
30,542,Wheat porridge,Uji wa ngano
31,B1,"Roots,Tubers and Bananas","Mizizi,Viazi na Ndizi"
32,352,"Banana,cooked",Ndizi ya kupika
33,365,"Breadfruit, unripe",Sheli sheli mbichi
34,362,"Cassava, dried",Mhogo mkavu
35,359,"Cassava, dried flour",Unga wa mhogo mkavu
36,358,"Cassava, raw",Mhogo mbichi
37,364,"Cassava, spicy crisp or chips",Chips za mihogo
38,367,"Edible starch, tapioca or corn",Wanga (mahindi/magimbi)
39,354,"Potato, crisps, plain, salted",Crisps/chipsi
