,0,1,2,3,4,5,6,7
0,Food items,,Nitrite(mg 100g-,,,Nitrate (mg 100g-),,
1,,N,MeanSD,Median,IQR,MeanSD,Median,IQR
2,Leafy vegetables,,,,,,,
3,Basil,19,0.67  0.32,0.72,0.440.96,236  91.9,258,154281
4,Parsley,30,0.36  0.19,0.36,0.200.43,171  182,129,79.7-196
5,Coriander,26,0.42  0.19,0.39,0.250.49,237  101,196,146-337
6,Cress,19,0.37  0.22,0.39,0.190.43,225  168,173,118-249
7,Dill,20,0.48  0.26,0.4,0.280.78,183  140,161,86.9259
8,Fenugreek,21,0.60  0.32,0.57,0.270.89,656  41.8,55.2,45.971.4
9,Leek,21,0.61  0.28,0.65,0.350.81,177  96.5,161,87.5277
10,Mint,21,0.67  0.37,0.79,0.230.11,279  248,182,82.4396
11,Tarragon,19,0.55  0.27,0.53,0.290.78,424  298,355,230-496
12,Spinach,37,0.54  0.31,0.36,0.230.65,365  232,142,73.4242
13,Lettuce,41,0.54  0.31,0.51,0.190.63,365  232,313,139-337
14,Celery,21,0.43  0.29,0.41,0.190.63,261  160,206,139-337
15,Cabbage,33,0.54  0.24,0.54,0.380.69,198  146,155,101-249
16,Radish,22,0.49  0.40,0.24,0.160.92,626  318,509,393-898
17,Turnip1,25,0.38  0.28,0.36,0.180.49,223  285,120,97.6210
18,Beetroot1,20,0.56  0.37,0.48,0.200.91,495  127,508,413-581
19,Carrot,33,0.48  0.28,0.39,0.240.66,50.3  29.7,38.7,25.473.8
20,Starchy vegetables,,,,,,,
21,Green Pea,19,0.52  0.31,0.61,0.180.89,88.2  61.4,68.2,22.5143
22,Potato12,28,0.49  0.33,0.42,0.120.77,37.6  17.1,33.2,25.748.5
23,Corn,19,0.53  0.32,0.46,0.220.91,27.9  12.7,31.4,12.939.4
24,Other vegetables,,,,,,,
25,Tomato,39,0.55  0.26,0.56,0.360.77,17.5  11.6,15.4,8.40-26.1
26,Cucumber,41,0.57  0.31,0.46,0.330.81,87.7  70.1,57.1,44.6-103
27, Scallion,19,0.48  0.34,0.39,0.21-0.76,101  55.6,96.6,55.4151
28,"Zucchini1,2",24,0.53  0.31,0.4,0.300.76,108  64.4,96.6,60.0160
29,Mushrooms,17,0.26  0.17,0.24,0.130.29,65.4  33.4,57.9,50.960.3
30,"Eggplant1,2",27,0.72  0.28,0.71,0.510.93,110  106,64.2,31.6-174
31,Cauliflower,19,0.39  0.23,0.36,0.210.52,102  92.2,64.2,25.7-190
32,Onions2,34,0.49  0.30,0.45,0.230.64,60.9  79.5,34.9,15.559.3
33,Garlic2,19,0.21  0.08,0.18,0.160.26,35.0  5.89,35.2,30.439.9
34,Green beans1,29,0.38  0.34,0.28,0.080.73,46.6  36.9,49.2,6.3075.1
35,Tomato paste/sauce,19,0.56  0.36,0.48,0.330.74,36.2  56.9,9.07,5.0316.3
36,Dill Pickles,15,0.74  0.38,0.95,0.180.1.0,20.4  5.54,21.5,14.527.1
37,Potato chips,16,0.39  0.21,0.27,0.210.63,41.4  7.83,45.8,32.348.2
