,0,1,2,3,4
0,Nutrients,Nutrients,Purpose,,
1,,,Validation study (Related,,Implementation study
2,,,biomarkers),,
3,,Energy and Energy-yielding nutrients (n = 8),Energy and Energy-yielding nutrients (n = 8),,
4,Energy,Energy,V(DLW),V,
5,Protein,Protein,"V(Urinary nitrogen,DLW)",V,
6,Carbohydrates,Carbohydrates,V(DLW,V,
7,Total dietary fiber,Total dietary fiber,,V,
8,Fat,,V(DLW),V,
9,Fatty acids (SFA,Fatty acids (SFA,V(Plasma fatty acids in,V,
10,,"MUFA,PUFA",phospholipids),,
11,Cholesterol,Cholesterol,,V,
12,Alcohol,Alcohol,V(DLW),V,
13,Vitamins (n=9,Vitamins (n=9,,,
14,"Vitamin A (-carotene,","Vitamin A (-carotene,",v(Serum carotenoids,V,
15,,Retinol),,,
16,Vitamin D,Vitamin D,,V,
17,Vitamin E,Vitamin E,,V,
18,Thiamin (B),Thiamin (B),,V,
19,Riboflavin (B),Riboflavin (B),,V,
20,Vitamin B6,Vitamin B6,,V,
21,Vitamin B2,Vitamin B2,,V,
22,Vitamin C,Vitamin C,,V,
23,Mineralsn=6,Mineralsn=6,,,
24,Potassium,Potassium,V (Urinary potassium),V,
25,Sodium,Sodium,V (Urinary sodium),V,
26,Calcium,Calcium,,V,
27,Phosphorus,Phosphorus,,V,
28,Iron,,,V,
29,Magnesium,Magnesium,,V,
