,0,1,2,3,4,5,6,7,8
0,,,,Soaked,,,Cooked,,
1,,,Total raw,Total soaked,Soluble,Dialyzed,Total cooked,Soluble,Dialyzed
2,LENTIL,,,,,,,,
3,Brand 1,Batch 1,414,182,9.6  0.7,2.70.3,3.10.2,3.5  0.1,1.3 0.2
4,,Batch 2,444,19 2,111,2.10.4,7.4  0.2,3.7 0.4,1.8  0.3
5,,Batch 3,41  2,171,110,2.7 0.5,3.8  0.1,2.9  0.6,1.5  0.1
6,Brand 2,Batch 1,47 3,191,110,3.0  0.2,3.8  0.3,4.0  0.4,1.0  0.1
7,,Batch 2,29  2,151,9.6  1.9,3.70.3,4.2  0.1,3.60.6,0.93  0.17
8,,Batch 3,1514,156,7.0  1.3,2.90.2,5.10.1,4.00.8,1.4  0.4
9,Brand 3,Batch 1,26 3,121,6.9  0.7,1.9  0.6,8.1  0.8,5.0  1.,2.0  0.3
10,,Batch 2,3,121,7.2  0.85,3.0  0.5,5.90.3,3.3  0.5,1.7  0.1
11,,Batch 3,36  1,150,7.06 ,2.3  0.3,5.2  0.1,4.0  0.7,1.8  0.1
12,Average value,,3411,163,9.0  2.0,2.7  0.5,5.2  1.7,3.8  0.6,1.5  0.4
13,CHICKPEA,,,,,,,,
14,Brand 1,Batch 1,49  7,22  3,8.00.9,2.30.5,7.0  0.2,6.5  0.8,2.0 0.1
15,,Batch 2,456,193,8.7  0.3,1.8  0.1,8.4  0.4,5.9  0.1,2.0  0.4
16,,Batch 3,76  18,32  8,9.1  0.1,2.4  0.2,3.2  0.3,5.5  0.5,2.0  0.6
17,Brand 2,Batch 1,26  2,111,5.8  0.1,1.7  0.2,7.8  0.1,5.3  0.8,1.6  0.7
18,,Batch 2,26  3,13 1,5.91.1,2.6  0.2,6.2  0.2,5.0  0.2,1.3  0.5
19,,Batch 3,28  1,111,5.6  0.8,1.8  0.1,6.2  0.2,4.7  0.2,1.7 0.1
20,Brand 3,Batch 1,34 3,161,6.6  0.1,2.4  0.2,9.6  1.9,5.8  0.4,2.0  0.4
21,,Batch 2,26  1,120,6.11.1,2.3  0.4,9.5  0.2,5.3  0.4,1.7  0.2
22,,Batch 3,28  2,111,6.8  0.8,2.2  0.3,6.9  0.5,4.7  0.3,1.6  0.5
23,Average value,,37  17,167,7.0  1.3,2.2  0.3,7.2  2.0,5.4  0.6,1.8  0.2
24,BEAN,,,,,,,,
25,Brand 1,Batch 1,37  9,164,9.5  0.3,1.3  0.1,5.3  0.1,5.0  0.1,1.7  0.2
26,,Batch 2,37  9,9.7  1,8.3  0.7,1.8  0.5,4.2  0.2,3.4  0.2,2.0  0.3
27,,Batch 3,37  9,131,6.4  0.0,1.9  0.3,3.6  0.1,2.7  0.6,1.2  0.1
28,Brand 2,Batch 1,23  2,10 1,6.3  0.7,1.8  0.4,5.2  0.2,3.6  0.5,1.5  0.3
29,,Batch 2,23  2,121,5.0  0.6,2.3 0.5,4.50.1,163,1.5  0.2
30,,Batch 3,24  2,111,5.9  0.4,2.4  0.5,4.5  0.4,5.2  0.0,2.0  0.4
31,Brand 3,Batch 1,23  1,111,4.8  0.5,2.6  0.,6.6  0.5,3.8  0.5,1.6  0.2
32,,Batch 2, 2,9.8  1,4.2  0.7,2.50.4,5.3  0.2,3.8  0.1,1.5 0.1
33,,Batch 3, 2,101,4.8  0.5,2.4  0.5,4.6  0.0,3.1  0.2,1.4  0.2
34,Average value,,245,11  2,6.2  1.8,2.1  0.4,5.0  0.9,5.2  4.1,1.6  0.3
