,0,1,2,3,4,5,6,7,8,9,10,11
0,Season fishing ground,Spring,,,Summer,,,Autumn,,,ANOVA (P-value),ANOVA (P-value)
1,,B,,E,B,,E,B,1,E,Habitat,Season
2,Habitat effect (cod),,0.029,,,0.000,,,0.012*,,,
3,MUFA,,,,,,,,,,,
4,Saithe,40.4,17.8,23.3,25.2,30.7,n.a.,26.2,19.8,n.a.,,
5,Haddock,32.1,21.9,n.a.,25.0,31.5,n.a.,21.9,20.5,n.a.,,
6,Tusk,n.a.,28.1,n.a.,n.a.,39.5,n.a.,n.a.,24.1,n.a.,,
7,Ling,n.a.,18.5,n.a.,n.a.,38.2,n.a.,n.a.,17.0,n.a.,,
8,Cod,41.7,25.5,28.1,37.3,38.6,29.7,25.8,21.2,n.a.,0.023,0.000
9,Habitat effect (cod),,0.000,,,0.000,,,0.009*,,,
10,SFA,,,,,,,,,,,
11,Saithe,20.4,25.7,28.3,24.6,30.5,n.a.,31.1,35.5,n.a.,,
12,Haddock,26.0,51.3,n.a.,26.0,31.1,n.a.,26.9,34.3,n.a.,,
13,Tusk,n.a.,46.6,n.a.,n.a.,29.8,n.a.,n.a.,37.7,n.a.,,
14,Ling,n.a.,29.1,n.a.,n.a.,33.8,n.a.,n.a.,49.5,n.a.,,
15,Cod,21.5,27.1,30.9,24.5,27.8,26.4,26.9,38.8,n.a.,0.001,0.001
16,Habitat effect (cod),,0.012,,,n.s.,,,0.002*,,,
17,EPA,,,,,,,,,,,
18,Saithe,7.4,11.4,8.7,10.4,10.5,n.a.,7.3,10.5,n.a.,,
19,Haddock,9.6,5.4,n.a.,10.7,13.3,n.a.,10.9,15.3,n.a.,,
20,Tusk,n.a.,3.6,n.a.,n.a.,5.8,n.a.,n.a.,7.4,n.a.,,
21,Ling,n.a.,9.3,n.a.,n.a.,6.2,n.a.,n.a.,6.9,n.a.,,
22,Cod,8.0,12.4,7.3,6.7,9.0,9.9,9.9,11.5,n.a.,0.000,0.012
23,Habitat effect cod,,0.003,,,0.000,,,n.s.,,,
24,DHA,,,,,,,,,,,
25,Saithe,12.0,32.8,26.9,23.4,9.5,n.a.,18.3,20.8,n.a.,,
26,Haddock,15.2,5.1,n.a.,23.3,10.4,n.a.,25.1,16.7,n.a.,,
27,Tusk,n.a.,8.9,n.a.,n.a.,8.3,n.a.,n.a.,16.5,n.a.,,
28,Ling,n.a.,28.1,n.a.,n.a.,6.9,n.a.,n.a.,12.4,n.a.,,
29,Cod,9.7,19.6,23.3,9.7,8.9,16.2,21.4,15.3,n.a.,0.017,0.000
30,Habitat effect (cod),,0.001,,,0.000,,,0.002,,,
