,0,1,2,3,4,5,6
0,Teff variety,Fatty acids,Linoleic acid,Oleic acid,Palmitic acid,Stearic acid,-Linolenic acid
1,White,Linoleic acid,1.000,,,,
2,Brown,Linoleic acid,1.000,,,,
3,Brown,Oleic acid,0.127(0.616),1.000,,,
4,White,Palmitic acid,0.373(0.128),0.188(0.455),1.000,,
5,Brown,Palmitic acid,0.500(0.034),0.370(0.131),1.000,,
6,White,Stearic acid,0.731(0.001),0.103(0.684),0.492(0.038),1.000,
7,Brown,Stearic acid,0.884(0.000),0.256(0.304),0.558(0.016),1.000,
8,White,-Linolenic acid,0.035(0.891),0.812(0.000),0.331(0.180),0.632(0.005),1.000
9,Brown,-Linolenic acid,0.404(0.096),0.416(0.086),0.115(0.650,0.477(0.045),1.000
