,0,1,2,3,4,5,6,7,8,9
0,,,,,Fatty acid composition (%),Fatty acid composition (%),Fatty acid composition (%),Fatty acid composition (%),,
1,Lipid class,wt.,,,,,,,,
2,,(%),14:0,16:0,16:1,18:0,18:1,18:2,18:3,20:0
3,Total lipids,49.4,1.80,3.10,0.11,5.22,31.9,52.1,0.36,5.41
4,Neutral lipids,91.5,1.75,1.01,0.08,5.58,32.7,53.3,0.01,5.57
5,Free fatty acids,0.9,0.01,0.04,0.01,5.68,36.4,52.1,0.36,5.40
6,"sn-1,3-diacylglycerols",1.5,0.50,0.30,0.04,5.91,37.3,53.3,0.50,2.15
7,"sn-2,22,3-diacyl-",,,,,,,,,
8,glycerols,1.7,0.82,0.53,0.03,4.00,38.3,53.4,0.92,2.00
9,Monoacylglycerols,2.2,0.30,0.09,0.05,5.36,"35,4",56.2,0.60,2.00
10,"Sterols, sterolesters,",,,,,,,,,
11,and hydrocarbons,3.0,-,,,,-,-,-,-
12,Triacylglycerols,90.7,1.95,0.09,0.09,5.87,32.6,53.8,0.40,5.20
13,Glycolipids,6.4,3.56,26.2,0.57,1.01,24.5,364,4.18,3.58
14,Acylated steryl-,,,,,,,,,
15,glucoside,1.9,0.38,24.0,0.43,2.02,28.2,25.5,14.2,5.27
16,Monogalactosyi-,,,,,,,,,
17,diacylglycerol,21.7,4.32,35.9,0.90,0.92,15.4,29.0,7.56,6.00
18,Digalactosyldiacyl-,,,,,,,,,
19,glycerol,26.1,2.16,32.8,0.55,0.60,15.0,42.0,3.89,3.00
20,Acyl-monogalactosyl-,,,,,,,,,
21,monoacylglycerol,44.3,2.20,1G.8,0.60,0.90,33.6,41.4,0.80,3.50
22,Phospholipids,2.1,2.12,28.6,0.16,1.65,20.3,12.4,3.52,1.25
23,Phosphatidic acid,3.1,0.07,32. 3,0.01,0.06,30.7,26.5,10.27,0.09
24,Phosphatidtidylserine,5.0,0.08,55.8,0.02,0.08,14.4,26.5,2.03,0.09
25,Phosphatidylglycerol,7.9,0.05,27.9,0.01,0.17,37.7,25.0,8.17,1.00
26,Lusophosphatidylcholine,8.8,0.10,58.7,0.01,0.12,19.0,20.2,1.00,0.87
27,Lysophosphatidyl-,,,,,,,,,
28,ethanolamine,9.7,0.12,"45,7",0.01,0.22,18.0,29.9,5.05,1.00
29,Phosphatidylinositol,10.2,2.00,56.1,0.10,0.90,14.7,22.6,3.00,0.60
30,Phosphatidylcholine,260,2.70,21.7,0.10,1.24,22.8,39.7,4.86,0.90
31,Phosphatidyl-,,,,,,,,,
32,ethanolamine,29.3,3.90,8.35,0.40,1.45,28.4,52.0,4.50,1.00
