,0,1,2,3
0,Common Names,nb,moisture,Scientific Names
1,Cereals-Malawi,,,
2,Maize,,,Zea mays
3,"Green, boiled",5,68,
4,Flour,,,
5,65% extraction,10,10,
6,95% extraction,10,10,
7,Bran,10,10,
8,Sorghum flour,10,9,Sorghum bicolor
9,Rice,10,13,Oryza sativa
10,Roots-Malawi,,,
11,"Cassava, boiled",4,63,Manihot esculenta
12,"Sweet potato, boiled",12,76,Ipomoea batatas
13,Vegetables-Malawi,,,
14,"Chinese cabbage, cooked",6,95,Brassica chinensis
15,"Pumpkin leaf, cooked",4,89,Cucurbita maxima
16,Pumpkin fruit,10,84,Cucurbita maxima
17,"Cassava leaf, cooked",1,78,Manihot esculenta
18,"Amaranth, cooked",4,84,Amaranthus thunbergii
19,"Okra leaf, cooked",1,79,Abelmoschus esculentus
20,Okra fruit,6,84,A. esculentus
21,Fruits-Malawi,,,
22,Avocado,5,78,Persea americana
23,Banana,8,72,Musa paradisiaca
24,Indian plum,3,72,Flacourtia indica
25,Guavas,8,83,Psidium guajava
26,Mango,10,82,Mangifera indica
27,"Mango, boiled",8,86,Mangifera indica
28,Legumes-Malawi,,,
29,"Groundnut, boiled",7,49,Arachis hypogaea
30,Groundnut flour,4,8,Arachis hypogaea
