,0,1,2,3,4,5,6,7,8,9,10
0,,CTa,,,MTb,,,,Sign.,Sign.,
1,,IMC,LMd,PMe,IMC,LMd,PMe,SEMf,DT,M,DT*M
2,n,12,12,12,12,12,12,,,,
3,C10:0,0.15,0.15,0.16,0.16,0.18,0.16,0.03,*,ns,ns
4,C12:0,0.32,0.25,0.25,0.22,0.19,0.17,0.09,***,ns,ns
5,C14:0,3.32,3.14,3.07,2.87,2.92,2.72,0.50,**,ns,ns
6,C16:0,24.3,25.7,25.2,26.0,28.1,27.4,1.16,***,***,ns
7,C16:1,2.85,2.90,2.59,2.55,2.56,2.37,0.29,***,**,ns
8,C17:0,2.02,2.11,2.05,1.84,1.86,1.82,0.33,**,ns,ns
9,C17:1,1.43,1.34,1.22,1.13,0.97,0.98,0.27,***,ns,ns
10,C18:0,13.1,14.0,14.8,11.4,11.9,12.0,1.17,***,***,ns
11,C18:1,47.1,45.6,45.4,47.2,45.3,45.3,1.74,ns,***,ns
12,C18:2n6,3.61,3.41,3.64,3.42,3.11,3.58,0.90,ns,ns,ns
13,C18:3n3,0.25,0.25,0.26,0.28,0.27,0.27,0.07,ns,ns,ns
14,CLAh,0.35,0.31,0.30,0.42,0.35,0.33,0.12,ns,ns,ns
15,C20:1,0.11,0.11,0.11,0.11,0.13,0.10,0.03,ns,ns,ns
16,C20:4n6,0.32,0.16,0.25,0.54,0.38,0.63,0.25,***,*,ns
17,C20:5n3,0.03,0.02,0.03,0.24,0.23,0.26,0.07,***,ns,ns
18,C22:4n6,0.09,0.06,0.07,0.07,0.07,0.07,0.03,ns,ns,ns
19,C22:5n3,0.12,0.09,0.11,0.27,0.25,0.25,0.05,***,ns,ns
20,C22:6n3,0.18,0.12,0.18,1.06,1.07,1.04,0.24,***,ns,ns
21,n3,0.63,0.51,0.63,1.92,1.88,1.88,0.35,***,ns,ns
22,n6,4.01,3.63,3.96,4.04,3.56,4.28,1.10,ns,ns,ns
23,SFA,43.4,45.5,45.7,42.5,45.2,44.7,1.69,ns,***,ns
24,MUFA,51.5,50.0,49.3,51.0,48.9,48.7,2.06,ns,***,ns
25,PUFA,5.11,4.56,5.00,6.48,5.89,6.58,1.37,***,ns,ns
