,0,1,2,3,4,5,6,7,8
0,Age groups (months),,Infant formula (mg/kg bw/,Infant formula (mg/kg bw/,Baby biscuit (mg/kg bw/,Baby biscuit (mg/kg bw/,Total exposure (mg/kg bw/,Total exposure (mg/kg bw/,Toxicological contrubitionb % of ADI (p95)
1,,,day),,day),,day),,
2,,,MeanSD,p95,MeanSD,p95,MeanSD,p95,
3,Only consuming(n=35),Only consuming(n=35),0.18  0.07,0.33,a,a,0.18  0.07,0.33,5.00 (9.24)
4,General (n=90,,0.06  0.09,0.24,,,0.06  0.09,0.24,1.62 (6.48)
5,Only consuming (n,=60,0.09  0.04,0.17,0.03  0.02,0.07,0.06  0.05,0.17,1.62 (4.60)
6,General(n=117,,0.020.05,0.14,0.01  0.02,0.06,0.030.05,0.14,0.81(3.78)
7,Only consuming (n,=34,0.050.04,0.11,0.07  0.31,0.17,0.06  0.27,0.18,1.62 (4.86)
8,General (n=79),,0.01  0.03,0.07,0.030.18,0.05,0.040.18,0.09,1.08 (2.43)
9,Only consuming (n=41,Only consuming (n=41,,a,0.02  0.02,0.05,0.02  0.02,0.05,1.08 (1.35)
10,General (n=82,,,a,0.01 0.01,0.05,0.01  0.01,0.05,0.27 (1.35)
11,Only consuming (n=170),Only consuming (n=170),0.110.07,0.25,0.04  0.15,0.06,0.070.14,0.21,1.90 (5.68)
12,General(n=368,,0.02  0.06,0.16,0.01  0.08,0.05,0.03  0.09,0.17,0.81 (4.59)
