,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Compound,Green bean,,,,Carrot,,,,White cabbage,,,
1,,CE,AH,EH,EAH,CE,AH,EH,EAH,CE,AH,EH,EAH
2,Formononetin,n.d.,n.d.,0.41  0.24,0.56  0.11,n.d.,n.d.,0.12  0.03,0.18  0.02,n.d.,n.d.,0.14  0.04,0.19  0.03
3,Biochanin A,n.d.,n.d.,1.44  1.17,0.94  0.07,n.d.,n.d.,0.22  0.06,n.d.,n.d.,n.d.,0.27  0.02,n.d.
4,Glycitein,n.d.,0.66 0.05,0.15  0.02,n.d.,n.d.,n.d.,0.49  0.26,0.61  0.41,n.d.,n.d.,0.49  0.02,0.22  0.02
5,Genistein,0.94  0.21,0.78  0.04,1.44  0.14,1.64  0.23,n.d.,<0.09,0.24  0.05,n.d.,n.d.,n.d.,0.25  0.10,<0.09
6,Daidzein,1.57 0.25,1.32  0.38,<0.09,0.09,<0.09,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
7,Sissotrin,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
8,Glycitin,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
9,Genistin,0.48,0.800.16,0.31 0.01,0.25  0.00,0.24  0.00,0.30  0.02,0.27  0.00,0.24  0.00,0.25  0.01,0.70  0.03,0.33  0.04,0.24  0.00
10,Daidzin,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
11, Secoisolariciresinol,227.8  24.7,47.1  2.33,56.8  2.05,913.8  6.40,83.6  5.90,n.d.,24.4  1.70,235.5  13.5,27.9  7.60,26.5  0.40,17.6  0.60,346.0  24.6
12,Matairesinol,n.d.,n.d.,n.d.,<0.3,0.63  0.03,n.d.,<0.3,n.d.,<0.3,n.d.,<0.3,n.d.
13,Quercetin,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
14,Apigenin,n.d.,n.d.,3.28  0.42,2.78  0.03,n.d.,n.d.,3.41  0.11,0.33  0.04,n.d.,n.d.,3.57  0.10,0.35  0.02
15,Rutin,10.2  0.35,0.53  0.21,n.d.,1.22  0.02,5.72  0.28,n.d.,n.d.,2.81  1.05,n.d.,n.d.,n.d.,2.88  1.74
16,Coumestrol,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
17,Total isoflavones,2.99,3.56,3.75,3.39,0.24,0.30,1.34,1.03,0.25,0.70,1.48,0.65
18,Total lignans,227.8,47.1,56.8,913.8,8.25,0.00,24.4,235.5,27.9,26.5,17.6,346.0
19,,10.2,(3.80%),(4.60%),4.00,(3.10%),0.00,(9.10%),3.14,0.00,0.00,3.57,(82.8%)
20,Total flavonoids,10.2,0.53,3.28,4.00,5.72,0.00,3.41,3.14,0.00,0.00,3.57,2.88
21,Total phytoestrogens,(19.8%),51.2,(0.30%),921.2,14.2,0.30,29.2,239.6,28.2,27.2,22.6,(81.8%)
22,Compound,Cauliflower,,,,Iceberg lettuce,,,,Artichoke,,,
23,,CE,AH,EH,EAH,CE,AH,EH,EAH,CE,AH,EH,EAH
24,Biochanin A,n.d.,n.d.,0.14  0.01,0.12  0.02,n.d.,n.d.,0.18  0.03,<0.09,n.d.,n.d.,0.19  0.03,<0.09
25,Biochanin A,n.d.,n.d.,0.24  0.01,n.d.,n.d.,n.d.,0.30  0.01,<0.09,n.d.,n.d.,0.28  0.05,<0.09
26,Glycitein,n.d.,n.d.,0.60 0.01,0.82  0.12,n.d.,n.d.,0.55  0.13,0.18  0.02,n.d.,n.d.,0.60  0.04,11.0  1.02
27,Genistein,<0.09,n.d.,0.29  0.13,n.d.,n.d.,n.d.,<0.09,n.d.,<0.09,n.d.,0.12  0.01,n.d.
28,Ononin,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
29,Glycitin,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
30,Glycitin,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
31,Genistin,0.24  0.01,0.29  0.02,0.34  0.05,0.25  0.01,0.27  0.01,n.d.,n.d.,0.24  0.00,0.24  0.01,0.32  0.01,0.25  0.01,0.24
32,Daidzin,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
33, Secoisolariciresinol,227.5  38.8,7.28  2.00,n.d.,104.4  1.40,n.d.,<0.3,22.0  1.70,248.0  7.50,15.8  1.53,n.d.,20.6  1.90,n.d.
34,Matairesinol,0.51  0.05,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
35,Quercetin,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
36,Apigenin,n.d.,n.d.,3.06  0.07,n.d.,n.d.,n.d.,3.15  0.05,0.50 0.03,n.d.,1.51  0.13,4.51  0.09,0.97  0.09
37,Rutin,n.d.,n.d.,n.d.,1.58  0.14,n.d.,n.d.,n.d.,3.65  0.78,n.d.,n.d.,n.d.,2.27  0.86
38,Coumestrol,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
39,Total isoflavones,0.24,0.29,1.61,1.19,0.27,0.25,1.29,0.58,0.24,0.32,1.44,11.4
40,,(7.20%),(8.70%),(48.3%),(35.7%),(11.30%),(10.5%,(54.0%),(24.3%),(1.80%),(2.40%),(10.8%),(85.0%)
41,Total lignans,228.0,7.28,45.8,104.4,0.00,0.00,22.0,248.0,15.8,0.00,20.6,244.6
42,,0.00,(1.90%),3.06,1.58,(0.00%),0.00,3.15,4.15,(5.60%),1.51,(7.30%),3.24
43,Total flavonoids,0.00,0.00,3.06,1.58,0.00,0.00,3.15,4.15,0.00,1.51,4.51,3.24
44,,(0.00%),(0.00%),(65.9%),(34.1%),(0.00%),(0.00%),(43.2%),(56.8%),(0%),(16.3%),(48.7%),(35.0%)
45,Total phytoestrogens,(58.0%),7.57,50.5,107.2,0.27,0.25,26.4,252.7,16.0,1.83,26.5,259.2
46,,(58.0%),(1.90%),(12.8%),(27.1%),(0.10%),(0.10%),(9.40%),(90.4%),(5.30%),(0.60%),(8.70%),(85.4%)
