,0,1,2,3,4,5,6,7
0,,Mixture numberP,,,,In,,
1,,,Added,Found (g/ml),Recovery (%),Added,Found (g/ml),Recovery (%)
2,(a),(a),,,,,,
3,1,,3.00,3.00,100.00,4.00,3.66,91.57
4,2,,10.00,9.63,96.30,10.00,10.00,100.00
5,3,,10.00,10.09,100.90,10.00,10.08,100.80
6,4,,10.00,9.66,96.60,10.00,9.84,98.40
7,5,,12.00,12.08,100.66,10.00,9.83,98.30
8,6,,20.00,19.24,96.18,16.00,15.73,98.31
9,7,,24.00,23.34,97.25,20.00,20.70,103.50
10,8,,30.00,27.94,93.13,38.00,37.18,97.84
11,,,x=97.63+0.95.S.D.=2.69.RSD=2.76%,x=97.63+0.95.S.D.=2.69.RSD=2.76%,x=97.63+0.95.S.D.=2.69.RSD=2.76%,x=98.59+1.20.S.D.=3.40.RSD=3.45%,x=98.59+1.20.S.D.=3.40.RSD=3.45%,x=98.59+1.20.S.D.=3.40.RSD=3.45%
12,(b),(b),,,,,,
13,1,,3.00,2.72,90.66,4.00,3.88,97.00
14,2,,10.00,"9,.05",90.50,10.00,10.43,104.30
15,3,,10.00,9.05,90.50,10.00,9.64,96.40
16,4,,10.00,9.71,97.10,10.00,9.91,99.10
17,5,,10.00,9.05,90.50,10.00,10.10,101.00
18,6,,12.00,11.45,95.42,16.00,16.04,100.25
19,7,,20.00,18.02,90.10,20.00,19.94,99.70
20,8,,24.00,23.06,96.08,26.00,27.03,103.96
21,9,,30.00,27.60,92.04,38.00,35.90,94.47
22,,,"=92.54+0.94,S.D.=2.82,RSD=3.05%","=92.54+0.94,S.D.=2.82,RSD=3.05%","=92.54+0.94,S.D.=2.82,RSD=3.05%","x=99.69+1.11,S.D.=3.34,RSD=3.35%","x=99.69+1.11,S.D.=3.34,RSD=3.35%","x=99.69+1.11,S.D.=3.34,RSD=3.35%"
