,0,1,2,3,4,5,6,7,8,9
0,Part,Na,K,P,Ca,Fe,Mn,Mg,Zn,Cu
1,Bush fowl,,,,,,,,,
2,Drumstick,168.3,335.6,562.7,13.0,4.9,0.6,23.4,4.0c,0.69
3,and thigh,0.84,0.55,0.05,0.05,0.10,0.04,0.04,0.1,0.014
4,Breast,159.7b,396b,76.1,15.5,6.00b,0.52,25.1,9.0,0.8
5,,0.59,0.39,0.86,0.37,0.025,0.34,0.02,0.04,0.01
6,Wing,108.0,292.1,450.3,18.0,4.5,0.75,36.4,6.29,0.8
7,,0.33,0.12,0.62,0.07,0.002,0.08,0.07,0.29,0.01
8,Domegtic Fowl,,,,,,,,,
9,Drumstick,105,254,457,15.0,2.8,0.36,23.7,8.9,0.40
10,and thigh,1.1,2.1,1.41,0.06,0.212,0.06,+0.42,0.28,0.40
11,Breast,104b,380b,409,13.6,3.5b,0.28,26.8,7.9,0.87
12,,1.4,11,1.8,0.78,0.04,0.01,0.85,0.15,0.01
13,Wing,99,232,398,12,3.5,0.35,27.4,7.0,0.06
14,,2.0,2.2,1.3,1.0,0.15,0.09,0.86,0.78,0.01
