,0,1,2,3
0,,(+)-1-Acetoxypinoresinol,+-Pinoresinol,Sum of lignans
1,PDO oils,,,
2,Cartoceto,32.141.33,10.492.75,42.633.05a
3,Umbria,12.700.15,15.600.50,28.300.50d
4,Brisighella,23.401.20,12.350.90,35.751.50b
5,Tuscia,15.701.70,8.900.10,24.601.75e
6,Colline Pontine,15.601.40,29.900.90,45.501.68a
7,Valle del Belice,17.500.71,12.250.40,29.750.81c
8,Riviera Ligure,27.101.15,8.800.01,35.900.10b
9,FF oils,,,
10,Lombardy,20.701.30,16.606.10,37.306.20abc
11,Umbria,20.90 2.70,15.904.60,36.805.30abc
12,Lazio,25.908.00,25.806.20,51.7010.10ab
13,The Marches,16.30  2.60,12.402.90,28.703.90c
14,Abruzzo,26.904.70,20.202.90,47.105.50ab
15,Campania,29.104.90,16.702.70,45.805.60ab
16,Apulia,23.6010.70,19.105.20,42.7011.90ab
17,Calabria,40.20 7.60,20.604.10,60.808.60a
18,Sicily,27.90  4.30,17.70  3.40,45.605.40ab
