,0,1,2,3,4,5
0,Year,Ce,Er,La,Nd,Tm
1,1977,0.022b,bDL,0.059a,0.057 cd,bDL
2,,0.007,,0.020,0.035,
3,1978,0.013b,bDL,0.068a,0.064bcd,bDL
4,, 0.013,,0.014,0.009,
5,1979,0.026b,bDL,0.067a,0.046cde,bDL
6,,0.013,,0.013, 0.027,
7,1984,0.050a,bDL,0.054a,0.034de,bDL
8,,0.018,,0.011,0.015,
9,1993,0.028ab,0.012c,0.041a,0.040de,0.037 cd
10,,0.004,0.003,0.005,0.004,0.005
11,1994,0.014b,0.018bc,0.045a,0.043cde,0.037 cd
12,,0.002,0.004, 0.004, 0.008,0.005
13,2008,0.024b,0.020bc,0.022a,0.059 cd,0.054b
14,,0.002,0.003,0.003,0.005,0.008
15,2013,0.029ab,0.042a,0.029a,0.084abc,0.082a
16,,0.004,0.006,0.003,0.011,0.008
17,2015,0.019b,0.043a,0.024a,0.105ab,0.079a
18,,0.005,0.005,0.003,0.009,0.012
19,2017,0.011b,0.036a,0.038a,0.109a,0.049bc
20,,0.003,0.007,0.006,0.013,0.006
21,2018,0.022b,0.042a,0.041a,0.057 cd,0.032d
22,,0.004,0.003,0.006,0.009,0.007
23,2019,0.020b,0.024b,0.042a,0.013e,0.019e
24,,0.003,0.005,0.003,0.002,0.005
25,2020,0.019b,bDL,0.073a,0.043cde,bDL
26,,0.004,,0.099,0.007,
27,Mean,0.023,0.030,0.046,0.058,0.049
28,,0.009,0.017,0.016,0.026,0.029
