,0,1,2,3,4
0,Processing and cooking treatments,Varieties,,,
1,,ICPL-87,ICPL-151,UPAS-120,Manak
2,Control (raw and unprocessed),2.060.42a,2.53+0.76a,2.20+0.56a,2.640.70a
3,Soaking,,,,
4,6h,2.00.42 (-3b,2.480.75 (-2b,2.150.56 (-2)b,2.600.70 (-2)b
5,12h,1.980.23 (4)b,2.400.30 (-5,2.100.34 (-5c,2.500.15-5
6,18 h,1.970.11-4,2.380.67(-6c,2.090.89 (5)c,2.500.23 (-5
7,Soaking and dehulling,1.900.53 (-8c,2.300.45 (-9,2.000.60 (9),2.370.65 (10)
8,Ordinary cooking,,,,
9,Unsoaked,2.000.40 (-3)b,2.500.64 (-1b,2.120.50 (4)c,2.610.68 (-1)b
10,Soaked,1.98+0.23 (-4),2.400.30 (-5c,2.100.34 (-5c,2.500.15-5
11,Soaked and dehulled,1.900.11 (-8)c,2.300.67(-9,2.000.89 (9),2.370.23 (-10
12,Pressure cooking,,,,
13,Unsoaked,2.000.39 (-3)b,2.490.69 (2)b,2.100.49 (5c,2.610.67 (1)b
14,Soaked,1.980.23 (-4)b,2.400.30(-5,2.100.34 (-5c,2.500.15(-5
15,Soaked and dehulled,1.900.11(-8c,2.300.67(-9),2.000.89 (9),2.370.23 (-10)a
16,Germination,,,,
17,24 h,1.980.13 (-4)b,2.400.30-5c,2.100.34(-5c,2.500.15-5
18,36h,1.960.20 (5)b,2.370.12 (6c,2.080.16 (5,2.490.23 (6)c
19,48 h,1.920.23 (7)c,2.330.24 (8)a,2.050.24 (7)a,2.460.16 (7)a
