,0,1,2,3,4,5,6,7,8,9,10,11
0,,,Salt iodine concentration < 15 mg/kg,Salt iodine concentration < 15 mg/kg,Salt iodine concentration < 15 mg/kg,,,,Salt iodine concentration  27 mg/kg,Salt iodine concentration  27 mg/kg,Salt iodine concentration  27 mg/kg,
1,,,Unadjasted,Unadjasted,,adjusted,,,Unadjusted,,adjusted,
2,,n,%b,RRRc,C.I.e,%,RPRc,C.I.e,RRRd,C.I.e,RPRd,C.I.e
3,Area,,,,,,,,p=0.46,,p8=0.04,
4,Urban,858,18.9,1,,22.2,1.8,,1,,1,
5,Rural,702,27.2,1.7,0.83.7,22.7,1.8,0.83.8,1.2,0.72.0,1.4,1.02.1
6,Region,,,,,,,,,,,
7,,,,P =0.12,,,P=0.14,,P<0.0001,,P<0.0001,
8,Greater Tunis,240,14.0,2.9,0.99.7,28.7,3.5,1.012.5,1.5,1.21.9,1.6,1.12.4
9,North East,240,22.1,5.1,1.7-15.1,20.9,5.2,1.4-19.4,1.5,0.73.2,1.5,0.82.9
10,North West,180,24.9,5.5 ,1.7-18.3,20.9,4.6,1.3-15.7,1.2,0.7-2.0,1.1,0.61.8
11,Centre East,360,35.7,8.1,1.013.3,11.2,8.6,2.233.9,0.6,0.4-0.9,0.6,0.40.9
12,Centre West,180,18.8,3.7,1.013.3,20.4,2.9,0.813,1.0,0.5-1.9,0.9,0.51.6
13,South East,180,13.9,3.3,1.0-10.6,35.6,3.4,1.0-10.8,2.1,1.92.4,2.3,1.63.4
14,South West,180,5.9,1,,23.5,1,,1,,1,
15,Education of father,,,,,,,,,,,
16,,,,P=0.33,0.42.2,,P=0.65,,P =0.60,,P =0.44,
17,No formal schooling,92,18.9,0.9,0.42.2,21.1,0.6,0.21.8,0.9,0.92.0,0.9,0.41.9
18,Primary schooling,648,24.5,1.3,0.92.0,22.9,1.0,0.61.6,1.1,0.92.0,1.2,0.72.1
19,Secondary and more,820,20.2,1,,22.0,1,,1,,1,
20,Education of mother,,,,,,,,,,,
21,,,,P=0.001,,,P=0.05,,P=0.70,,P=0.41,
22,No formal schooling,236,21.8,1.3,0.72.5,24.7,1.2,0.71.9,1.1,0.52.4,1.1,0.62.3
23,Primary schooling,648,26.4,1.6,1.22.1,19.9,1.5,1.12.1,0.9,0.61.5,0.5,0.51.4
24,Secondary and more,676,18.2,1,,23.7,1,,1,,1,
25,Occupation of father,,,,,,,,,,,
26,,,,P=0.60,,,1.0,,P=0.72,,P=0.93,
27, Not working,93,18.9,1.2,0.81.8,23.0,1.0,0.71.6,1.1,0.61.9,1.0,0.61.7
28,Worker/employee,1104,24.5,0.9,0.33.2,23.0,0.7,0.21.9,0.9,0.4-1.9,0.9,0.4-1.9
29,Middle/upper executive,363,20.2,1,,22.0,1,,1,,1,
30,Occupation of mother,,,,,,,,,,,
31,,,,P =0.94,,,P =0.28,,P =0.44,0.53.8,P=0.29,
32,Not working,1234,21.8,1.0,0.51.8,24.7,0.7,0.31.4,1.4,0.53.8,1.6,0.73.8
33,Worker/employee,181,26.4,1.2,0.7-1.9,19.9,0.7,0.41.3,1.3,0.62.9,1.2,0.62.4
34,Middle/upper executive,145,18.2,1,,23.7,1,,1,,1,
