,0,1,2,3,4,5
0,Isotope (%o),Fraction,Region,,,
1,,,Huixian,Yangling,,Zhaoxian
2,S13C,wholemeal,-28.17  0.22a,27.960.33a,27.960.33a,28.60 0.25b
3,,bran,-28.87  0.11a,28.78,0.19a,-29.41  0.40b
4,,wheat shorts,28.39  0.22a,-28.35  0.30a,-28.35  0.30a,-28.92  0.39b
5,,wheat flour,-28.00 0.15a,27.87  0.22a,27.87  0.22a,-28.35  0.39b
6,,defatted flour,27.82  0.06a,27.66  0.27a,27.66  0.27a,-28.15  0.39b
7,,gluten,-28.66  0.10b,28.21,0.16a,-28.93  0.33b
8,,lipid,34.650.22a,-34.42 0.34a,-34.42 0.34a,-34.78  0.55a
9,,starch,-27.68 0.10a,27.49  0.29a,27.49  0.29a,-28.14  0.41b
10,,crude fiber,-32.19 0.42ab,31.96  0.25a,31.96  0.25a,-32.53  0.61b
11,g15N,wholemeal,4.42  0.50a,3.83  0.46c,3.83  0.46c,1.38  0.65b
12,,bran,4.03  0.52a,3.46  0.63c,3.46  0.63c,0.99  0.98b
13,,wheat shorts,3.83  0.46a,0.63c,0.63c,0.86  0.86b
14,,wheat flour,4.45  0.42a,-3.150.54c,-3.150.54c,1.63  1.06b
15,,defatted flour,4.45  0.48a,-3.08 0.54c,-3.08 0.54c,1.58  0.98b
16,,gluten,4.46  0.42a,-3.20  0.57c,-3.20  0.57c,1.54  0.94b
17,,lipid,N/A,N/A,,N/A
18,,starch,N/A,N/A,,N/A
19,,crude fiber,N/A,N/A,,N/A
