,0,1,2,3,4,5,6
0,Nutrients,Unit,South Africaa,USAb,UKc,Australiad,New Zealande
1,,,Cooked leg and,"Cooked leg roasted,",Cooked lamb,Cooked fresh leg,Cooked leg
2,,,shank,lean and fat,roast,and shank half,(shank and sirloin)
3,,,Lean (7% SCF),Lean and fat,90% meat,Trimmed toin fat,12% separable fat
4,,,100g,3 oz/85 g,100 g,100 g,100 g
5,Proximate analysis,,,,,,
6,Moisture,g,66.03,57,58.70,59.2,63.92
7,Protein (N 6.25,g,24.46,22,24.30,29.3,27.68
8,Fat,,7.67,14,13.30,11.9,7.01
9,Ash,g,1.05,,,1.10,1.52
10,Food energy (calculated),kJ,722,931,905,937,757
11,Minerals,,,,,,
12,Magnesium (Mg),mg,23,,24,19,21
13,Potassium (K),mg,303,266,350,290,183
14, Sodium (Na),mg,62,56,61,66,45
15,Zinc (Zn),mg,1.71,,4.5,4.5,4.04
16,Iron (Fe),mg,1.20,1.7,1.9,2.4,2.24
17,Vitamins,,,,,,
18,Thiamin(B,mg,0.06,,0.15,0.06,0.12
19,Riboflavin (B),mg,0.05,0.23,0.27,0.25,0.50
20,Niacin (B),mg,1.63,5.6,4.5,4.5,7.51
21,Pyridoxine (B),mg,0.10,,0.22,,0.14
22,Cyanocobalamin(B,ug,1.06,,4,,2.63
23,Lipids,,,,,,
24,SFA,g,4.07,5.9,6.1,6.1,3.05
25,MUFA,g,3.16,5.9,5.3,4.3,2.75
26,PUFA,g,0.29,1.0,0.7,0.2,0.41
27,Cholesterol,mg,92,79,98,109,10063
