,0,1,2,3
0,Metal,Wavelength (nm),Detection limit (mg/L),Quantification limit (mg/L)
1,Al,167.0,0.004,0.012
2,B,249.7,0.003,0.012
3,Ba,455.4,0.001,0.005
4,Ca,317.9,0.58,1.955
5,Cd,226.5,0.0003,0.001
6,Co,228.6,0.0006,0.002
7,Cr,267.7,0.003,0.008
8,Cu,327.3,0.004,0.012
9,Fe,259.9,0.002,0.005
10,K,769.9,0.565,1.884
11,Li,670.8,0.005,0.013
12,Mg,279.1,0.583,1.943
13,Mn,257.6,0.002,0.008
14,Mo,202.0,0.0007,0.002
15,Na,589.6,1.097,3.655
16,Ni,231.6,0.0007,0.003
17,Pb,220.3,0.0003,0.001
18,Si,185.0,0.002,0.006
19,Sr,407.7,0.0007,0.003
20,V,310.2,0.001,0.005
21,Zn,206.2,0.002,0.007
