,0,1,2,3,4,5,6,7,8
0,Samples,Fermented fish (padek),Fermented fish (padek),,,,,,
1,,Champasak,,,,Savannakhet,,,
2,,Village,,Market,,Village,,Market,
3,,a,b,a,b,,b,a,b
4,Indispensible,,,,,,,,
5,Histidine,12.0,93.8,22.1,73.3,16.7,113.4,6.2,28.4
6,Isoleucine,27.0,210.3,37.5,124.4,45.8,310.8,42.3,366.4
7,Leucine,46.9,379.8,78.6,231.5,81.2,550.5,80.0,366.4
8,Lysine,48.7,379.8,78.6,260.9,70.2,475.9,28.2,129.1
9,Methionine,7.3,134.7,30.6,101.6,16.1,193.5,10.1,135.6
10,Phenylalanine,17.3,134.7,30.6,101.6,28.5,193.5,29.6,135.6
11,Threonine,18.6,145.3,28.9,96.0,35.9,243.2,10.8,49.5
12,Valine,32.7,255.0,47.4,157.3,52.8,357.7,52.7,241.2
13,Dispensible,,,,,,,,496.1
14,Alanine,48.0,374.7,90.7,210.2,72.9,494.6,108.3,496.1
15,Aspartic acid,15.9,473.1,90.7,301.2,87.9,596.1,40.3,184.5
16,Serine,15.9,124.1,20.0,66.3,29.0,196.8,9.6,44.1
17,Conditionally indispensible,,,,,,,,
18,Glutamine,31.9,733.0,180.3,598.6,42.2,1000,17.8,81.5
19,Proline,31.9,248.6,25.1,128.1,42.2,286.2,17.8,81.5
20,Proline,22.4,174.7,25.1,83.4,28.6,194.1,16.6,76.1
21,Tyrosine,6.4,49.8,15.9,52.9,8.3,56.2,6.8,31.2
22,Nonessential,,,,,,,,
23,Phosposerine,6.4,49.7,25.5,84.7,10.1,68.2,16.1,73.5
24,Taurine,10.9,84.8,19.0,63.0,15.7,106.7,18.1,82.9
